"species","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","AUC","AUCratio","pROC","pval_pROC","TSS","algoritmo","run","partition","presencenb","absencenb","correlation","pvaluecor","threshold","prevalence.value","PPP","NPP","sensitivity.value","specificity.value","comission","omission","accuracy","KAPPA.value"
"Encyclia_patens_N_050",0.07212957,0.03622881,0.01719013,0.03850429,0.03622881,0.01758016,0.751875,1.50375,1.27267218993276,0,0.465,"glm",2,1,8,200,0.149172441811356,0.0315174745401952,"spec_sens",0.0384615384615385,NA,0.961538461538462,NA,0.5,0.5,NA,0.5,0
"Encyclia_patens_N_050",0.81418039,0.19545917,0.19545917,0.03749135,0.46303259,0.19801232,0.825,1.65,1.38452671985248,0,0.51,"maxent",2,1,8,200,0.249583484178908,0.000277381269644835,"spec_sens",0.0384615384615385,0.0754716981132075,1,0.671140939597315,1,0,0.328859060402685,0.755,0.0741279069767443
"Encyclia_patens_N_050",0.5729,0.44706667,0.35666667,0.03716667,0.4513,0.36086667,0.758125,1.51625,1.3278746207883,0,0.53,"rf",2,1,8,200,0.153283455271072,0.0270744597819465,"spec_sens",0.0384615384615385,0.0921052631578947,0.992424242424242,0.717213114754098,0.83974358974359,0.16025641025641,0.282786885245902,0.765,0.104330708661417
"Encyclia_patens_N_050",0.01962111,0.01415209,0.01423765,0.03325029,0.01620805,0.01436767,0.66125,1.3225,1.08982374684636,0,0.43,"svmk",2,1,8,200,0.0787339766199592,0.258294926483812,"spec_sens",0.0384615384615385,0.0655737704918033,1,0.636942675159236,1,0,0.363057324840764,0.715,0.0548469387755102
"Encyclia_patens_N_050",0.33323333,0.06656667,-1e-04,0.06656667,0.13323333,0.06656667,0.73625,1.4725,1.85688368546049,0,0.38,"bioclim",3,1,8,200,0.163975996761048,0.0179481585760873,"spec_sens",0.0384615384615385,0.0660377358490566,0.990196078431373,0.638686131386861,0.801587301587302,0.198412698412698,0.361313868613139,0.69,0.0552325581395351
"Encyclia_patens_N_050",0.13107076,0.0382704,0.01835065,0.03828951,0.04037028,0.0184553,0.808125,1.61625,1.31416636417606,0,0.605,"glm",3,1,8,200,0.26331023076363,0.000121707493917443,"spec_sens",0.0384615384615385,NA,0.961538461538462,NA,0.5,0.5,NA,0.5,0
"Encyclia_patens_N_050",0.95186295,0.28993471,0.18988158,0.03861461,0.35783763,0.20023552,0.7675,1.535,1.4402956741419,0,0.44,"maxent",3,1,8,200,0.19123563470699,0.00565743362410653,"spec_sens",0.0384615384615385,0.074468085106383,0.991228070175439,0.66793893129771,0.818840579710145,0.181159420289855,0.33206106870229,0.72,0.0714285714285713
"Encyclia_patens_N_050",0.71756667,0.67756667,0.32333333,0.03913333,0.61246667,0.32733333,0.788125,1.57625,1.39450307628781,0,0.6,"rf",3,1,8,200,0.188940210372772,0.0062727073468863,"spec_sens",0.0384615384615385,0.166666666666667,0.988372093023256,0.833333333333333,0.772727272727273,0.227272727272727,0.166666666666667,0.8,0.223880597014925
"Encyclia_patens_N_050",0.01938764,0.01673969,0.01676081,0.03095085,0.01807663,0.01685021,0.86125,1.7225,1.81262299102705,0,0.665,"svmk",3,1,8,200,0.197971416518414,0.00415165206220925,"spec_sens",0.0384615384615385,0.106666666666667,1,0.749063670411985,1,0,0.250936329588015,0.8325,0.132470119521913
"Encyclia_patens_N_050",0.3999,0.1999,-1e-04,0.06656667,0.1999,0.06656667,0.7809375,1.561875,1.89205140587122,0,0.53,"bioclim",4,1,8,200,0.199458669885898,0.0038723371934271,"spec_sens",0.0384615384615385,0.12,0.987341772151899,0.77319587628866,0.757281553398058,0.242718446601942,0.22680412371134,0.765,0.150568181818182
"Encyclia_patens_N_050",0.07434707,0.02883616,0.02883915,0.03842747,0.04948256,0.02894941,0.79625,1.5925,1.35432129017514,0,0.55,"glm",4,1,8,200,0.13612380212464,0.0499362463181818,"spec_sens",0.0384615384615385,NA,0.961538461538462,NA,0.5,0.5,NA,0.5,0
"Encyclia_patens_N_050",0.78929074,0.56751849,0.37729027,0.03899178,0.57490106,0.39008679,0.874375,1.74875,1.53941284842629,0,0.63,"maxent",4,1,8,200,0.284754315271727,3.06388019400667e-05,"spec_sens",0.0384615384615385,0.125,0.993421052631579,0.78125,0.857954545454545,0.142045454545455,0.21875,0.815,0.162371134020619
"Encyclia_patens_N_050",0.8678,0.6008,0.29953333,0.038,0.61113333,0.30283333,0.833125,1.66625,1.38427465548789,0,0.615,"rf",4,1,8,200,0.235627878380578,0.00061217168852504,"spec_sens",0.0384615384615385,0.11864406779661,0.993288590604027,0.770925110132159,0.855491329479769,0.144508670520231,0.229074889867841,0.8075,0.151477832512315
"Encyclia_patens_N_050",0.01929454,0.01664318,0.01408176,0.04403298,0.01687087,0.01417625,0.714375,1.42875,1.08903908682085,0,0.495,"svmk",4,1,8,200,0.10916329428215,0.116512381370494,"spec_sens",0.0384615384615385,0.0843373493975904,0.992,0.697211155378486,0.832214765100671,0.167785234899329,0.302788844621514,0.7475,0.09
"Encyclia_patens_N_100",0.16656667,0.03323333,-1e-04,0.06656667,0.0999,0.03323333,0.751666666666667,1.50333333333333,1.79845677745703,0,0.446666666666667,"bioclim",1,1,15,200,0.19321062306313,0.0044642062568905,"spec_sens",0.0697674418604651,0.134020618556701,0.983050847457627,0.673575129533679,0.813084112149533,0.186915887850467,0.326424870466321,0.723333333333333,0.126594237128011
"Encyclia_patens_N_100",0.11372263,0.05636737,0.05636737,0.07016833,0.09348312,0.06891046,0.824333333333333,1.64866666666667,1.36982028484542,0,0.63,"glm",1,1,15,200,0.216800457492086,0.00138137335500301,"spec_sens",0.0697674418604651,NA,0.930232558139535,NA,0.5,0.5,NA,0.5,0
"Encyclia_patens_N_100",0.79548146,0.22573541,0.22573541,0.06677786,0.39676486,0.27431207,0.818666666666667,1.63733333333333,1.46132606780299,0,0.595,"maxent",1,1,15,200,0.298094567097333,8.70928625122471e-06,"spec_sens",0.0697674418604651,0.15625,1,0.711743772241993,1,0,0.288256227758007,0.7975,0.17012151536812
"Encyclia_patens_N_100",0.75866667,0.51913333,0.17906667,0.06916667,0.61613333,0.5291,0.856,1.712,1.3591670626297,0,0.653333333333333,"rf",1,1,15,200,0.338858318018644,3.55994193892702e-07,"spec_sens",0.0697674418604651,0.2,0.993103448275862,0.769230769230769,0.915254237288136,0.0847457627118644,0.230769230769231,0.826666666666667,0.242349304482226
"Encyclia_patens_N_100",0.02685139,0.01854289,-0.00109928,0.06808762,0.01975732,0.01133766,0.720333333333333,1.44066666666667,1.06181673905663,0,0.461666666666667,"svmk",1,1,15,200,0.0400824711032427,0.558861641091714,"spec_sens",0.0697674418604651,0.138297872340426,0.983471074380165,0.681520314547837,0.816933638443936,0.183066361556064,0.318479685452163,0.730833333333333,0.134368178510793
"Encyclia_patens_N_100",0.23323333,0.06656667,0.03323333,0.06656667,0.13323333,0.0999,0.863833333333333,1.72766666666667,1.76791459995352,0,0.598333333333333,"bioclim",2,1,15,200,0.325670993506207,1.05462101785305e-06,"spec_sens",0.0697674418604651,0.172839506172839,0.992537313432836,0.735873850197109,0.908883826879271,0.0911161731207289,0.264126149802891,0.799166666666667,0.197144426139484
"Encyclia_patens_N_100",0.32049679,0.05686161,0.03692176,0.0699131,0.06684996,0.05851422,0.773,1.546,1.30855769661047,0,0.593333333333333,"glm",2,1,15,200,0.210727356137862,0.00189112378421236,"spec_sens",0.0697674418604651,NA,0.930232558139535,NA,0.5,0.5,NA,0.5,0
"Encyclia_patens_N_100",0.83971478,0.35395356,0.35395356,0.07030385,0.47763311,0.40413,0.879333333333333,1.75866666666667,1.45662997339217,0,0.72,"maxent",2,1,15,200,0.381808957013283,7.1869947275724e-09,"spec_sens",0.0697674418604651,0.211267605633803,1,0.78125,1,0,0.21875,0.86,0.264058679706602
"Encyclia_patens_N_100",0.51996667,0.51996667,0.51996667,0.0717,0.54766667,0.53543333,0.869333333333333,1.73866666666667,1.55420838865348,0,0.75,"rf",2,1,15,200,0.342198329443448,2.68203027481862e-07,"spec_sens",0.0697674418604651,0.230769230769231,1,0.8,1,0,0.2,0.875,0.295081967213115
"Encyclia_patens_N_100",0.04080428,0.01775195,0.01411472,0.07287438,0.02155612,0.01777733,0.772333333333333,1.54466666666667,1.05956919632419,0,0.443333333333333,"svmk",2,1,15,200,0.352902747356022,1.05811535169064e-07,"spec_sens",0.0697674418604651,0.125,0.990291262135922,0.655737704918033,0.884393063583815,0.115606936416185,0.344262295081967,0.721666666666667,0.111087909793276
"Encyclia_patens_N_100",0.2999,0.13323333,-1e-04,0.06656667,0.06656667,0.03323333,0.783,1.566,1.79517373477986,0,0.491666666666667,"bioclim",3,1,15,200,0.262587900640312,9.76145330185086e-05,"spec_sens",0.0697674418604651,0.222222222222222,0.970588235294118,0.792079207920792,0.712230215827338,0.287769784172662,0.207920792079208,0.745833333333333,0.255411255411255
"Encyclia_patens_N_100",0.11132417,0.07639485,0.02322433,0.06875622,0.07727949,0.03674353,0.765333333333333,1.53066666666667,1.24715373089857,0,0.52,"glm",3,1,15,200,0.263117761023733,9.43824619631193e-05,"spec_sens",0.0697674418604651,NA,0.930232558139535,NA,0.5,0.5,NA,0.5,0
"Encyclia_patens_N_100",0.80206515,0.30592854,0.09809455,0.07041092,0.4673575,0.30648269,0.851666666666667,1.70333333333333,1.37805217469893,0,0.628333333333333,"maxent",3,1,15,200,0.348681787268254,1.53322991088163e-07,"spec_sens",0.0697674418604651,0.186666666666667,0.992857142857143,0.753701211305518,0.912472647702407,0.087527352297593,0.246298788694482,0.814166666666667,0.22046783625731
"Encyclia_patens_N_100",0.70433333,0.5956,0.15483333,0.07033333,0.45533333,0.15676667,0.788666666666667,1.57733333333333,1.18874247276769,0,0.548333333333333,"rf",3,1,15,200,0.292107853463955,1.33980373576764e-05,"spec_sens",0.0697674418604651,0.229166666666667,0.976047904191617,0.798548094373866,0.75346687211094,0.24653312788906,0.201451905626134,0.774166666666667,0.271788517141677
"Encyclia_patens_N_100",0.02633904,0.02104151,-0.00636214,0.06024698,0.02104151,0.00609919,0.724666666666667,1.44933333333333,1.04227052549547,0,0.443333333333333,"svmk",3,1,15,200,0.0904111618405141,0.186612746946743,"spec_sens",0.0697674418604651,0.159420289855072,0.972602739726027,0.716612377850163,0.726962457337884,0.273037542662116,0.283387622149837,0.721666666666667,0.16635397123202
"Encyclia_patens_N_100",0.0999,0.0999,-1e-04,0.06656667,0.0999,0.03323333,0.787833333333333,1.57566666666667,1.85002276788411,0,0.555,"bioclim",4,1,15,200,0.250779922848989,0.000202990487925598,"spec_sens",0.0697674418604651,0.19672131147541,0.980519480519481,0.76555023923445,0.790575916230366,0.209424083769634,0.23444976076555,0.7775,0.229496898690558
"Encyclia_patens_N_100",0.10736678,0.10736678,0.02221994,0.0701846,0.07371489,0.02768865,0.746666666666667,1.49333333333333,1.20863676017152,0,0.491666666666667,"glm",4,1,15,200,0.208996972458834,0.00206496560167005,"spec_sens",0.0697674418604651,0,0.929906542056075,0,0.49874686716792,0.50125313283208,1,0.4975,-0.00879765395894524
"Encyclia_patens_N_100",0.77529831,0.29543673,0.11088896,0.06899903,0.40609773,0.29848527,0.824333333333333,1.64866666666667,1.37677139848377,0,0.568333333333333,"maxent",4,1,15,200,0.317027724064635,2.09130667570146e-06,"spec_sens",0.0697674418604651,0.160919540229885,0.9921875,0.718870346598203,0.904988123515439,0.0950118764845606,0.281129653401797,0.784166666666667,0.176501035196687
"Encyclia_patens_N_100",0.67046667,0.44413333,0.2774,0.07106667,0.5621,0.45003333,0.853666666666667,1.70733333333333,1.28403931171207,0,0.663333333333333,"rf",4,1,15,200,0.338685039223457,3.61230005870398e-07,"spec_sens",0.0697674418604651,0.205882352941176,0.993197278911565,0.775623268698061,0.916317991631799,0.0836820083682008,0.224376731301939,0.831666666666667,0.251819044606137
"Encyclia_patens_N_100",0.0283686,0.0191476,0.01300994,0.06356974,0.0226546,0.01925302,0.787666666666667,1.57533333333333,1.07374059300627,0,0.513333333333333,"svmk",4,1,15,200,0.342168447742803,2.68887312363023e-07,"spec_sens",0.0697674418604651,0.142857142857143,0.991452991452991,0.689655172413793,0.896907216494845,0.103092783505155,0.310344827586207,0.756666666666667,0.144228517911496
"Gomesa_ranifera_C_010",-1e-04,-1e-04,-1e-04,-1e-04,0.28561429,0.28561429,0.46,0.92,NA,NA,0,"bioclim",1,1,2,200,-0.028042962878239,0.691979694839362,"spec_sens",0.0099009900990099,0.0099009900990099,NA,0.5,NA,NA,0.5,0.5,0
"Gomesa_ranifera_C_010",0.13013425,0.0195089,0.01958121,0.01126875,0.0195089,0.020394,0.9375,1.875,1.66937477918323,0,0.895,"glm",1,1,2,200,0.120955686964603,0.0863935978177041,"spec_sens",0.0099009900990099,0,0.990049751243781,0,0.49874686716792,0.50125313283208,1,0.4975,-0.00664451827242255
"Gomesa_ranifera_C_010",0.90561749,0.90561749,0.90561749,0.01599386,0.90561749,0.90984167,0.965,1.93,1.75328152059415,0,0.965,"maxent",1,1,2,200,0.199495289835452,0.00442119208476096,"spec_sens",0.0099009900990099,0.222222222222222,1,0.966183574879227,1,0,0.033816425120773,0.9825,0.353156450137237
"Gomesa_ranifera_C_010",0.59003333,0.45696667,0.45696667,0.1396,0.45696667,0.45766667,0.825,1.65,1.75012694241905,0,0.75,"rf",1,1,2,200,0.099833586233432,0.157470422957529,"spec_sens",0.0099009900990099,0.0384615384615385,1,0.8,1,0,0.2,0.875,0.0560747663551404
"Gomesa_ranifera_C_010",0.00524665,0.00524665,0.00524665,0.01001855,0.00540912,0.00540912,0.6325,1.265,1.06764077939993,0,0.62,"svmk",1,1,2,200,0.0372321623425224,0.598841664164688,"spec_sens",0.0099009900990099,0.0256410256410256,1,0.72463768115942,1,0,0.27536231884058,0.81,0.0312973245835436
"Gomesa_ranifera_C_010",-1e-04,-1e-04,-1e-04,-1e-04,0.28561429,0.28561429,0.4475,0.895,NA,NA,0,"bioclim",2,1,2,200,-0.0319873781383175,0.651326315804809,"spec_sens",0.0099009900990099,0.0099009900990099,NA,0.5,NA,NA,0.5,0.5,0
"Gomesa_ranifera_C_010",0.01339645,0.00363619,0.00366493,0.00976839,0.00363619,0.00377775,0.825,1.65,1.57346112895432,0,0.755,"glm",2,1,2,200,0.00961983170321476,0.891917600850951,"spec_sens",0.0099009900990099,NA,0.99009900990099,NA,0.5,0.5,NA,0.5,0
"Gomesa_ranifera_C_010",0.87412478,0.52508177,0.52508177,0.00958567,0.52846445,0.52846445,0.8625,1.725,1.68801643474111,0,0.745,"maxent",2,1,2,200,0.131279463620013,0.0625578926821751,"spec_sens",0.0099009900990099,0.0377358490566038,1,0.796812749003984,1,0,0.203187250996016,0.8725,0.0546889337493122
"Gomesa_ranifera_C_010",0.84683333,0.84683333,0.84683333,0.0218,0.84683333,0.84713333,0.8825,1.765,1.87989201980692,0,0.85,"rf",2,1,2,200,0.140812309794936,0.0456224600303729,"spec_sens",0.0099009900990099,0.0625,1,0.869565217391304,1,0,0.130434782608696,0.925,0.100890207715133
"Gomesa_ranifera_C_010",0.0064277,0.00342468,0.00342487,0.00990682,0.00401205,0.00350749,0.6625,1.325,1.49811242002015,0,0.42,"svmk",2,1,2,200,0.0461061159097138,0.514677934348102,"spec_sens",0.0099009900990099,0.0169491525423729,1,0.632911392405063,1,0,0.367088607594937,0.71,0.014136654325143
"Gomesa_ranifera_C_010",-1e-04,-1e-04,-1e-04,-1e-04,0.28561429,0.28561429,0.455,0.91,NA,NA,0,"bioclim",3,1,2,200,-0.0304987317100003,0.666556601030505,"spec_sens",0.0099009900990099,0.0099009900990099,NA,0.5,NA,NA,0.5,0.5,0
"Gomesa_ranifera_C_010",0.10328106,0.0199339,0.0199339,0.0099918,0.0199339,0.02083713,0.96,1.92,1.64904489198923,0,0.925,"glm",3,1,2,200,0.339180844690044,7.89632177633058e-07,"spec_sens",0.0099009900990099,NA,0.99009900990099,NA,0.5,0.5,NA,0.5,0
"Gomesa_ranifera_C_010",0.90031155,0.90031155,0.90031155,0.02756195,0.90031155,0.90696897,0.9675,1.935,1.74611199197576,0,0.965,"maxent",3,1,2,200,0.20823077738296,0.0029412097365328,"spec_sens",0.0099009900990099,0.222222222222222,1,0.966183574879227,1,0,0.033816425120773,0.9825,0.353156450137237
"Gomesa_ranifera_C_010",0.58113333,0.58113333,0.58113333,0.12276667,0.58113333,0.58336667,0.8425,1.685,1.6729720825219,0,0.83,"rf",3,1,2,200,0.113766173655771,0.10693470970143,"spec_sens",0.0099009900990099,0.0555555555555556,1,0.854700854700855,1,0,0.145299145299145,0.915,0.0881571959638879
"Gomesa_ranifera_C_010",0.01245082,0.00687774,0.00687774,0.00929384,0.00687774,0.00698731,0.8875,1.775,1.93514830378398,0,0.77,"svmk",3,1,2,200,0.189239624985392,0.00698989062377835,"spec_sens",0.0099009900990099,0.0416666666666667,1,0.813008130081301,1,0,0.186991869918699,0.885,0.0621719822365762
"Gomesa_ranifera_C_010",0.28561429,0.28561429,-1e-04,-1e-04,0.28561429,0.28561429,0.7,1.4,1.98475349469013,0,0.41,"bioclim",4,1,2,200,0.0807994525478572,0.252989002832536,"spec_sens",0.0099009900990099,0.0526315789473684,0.994535519125683,0.847457627118644,0.645390070921986,0.354609929078014,0.152542372881356,0.705,0.0787325972155543
"Gomesa_ranifera_C_010",0.11505593,0.04416956,0.04416956,0.0100571,0.04416956,0.04477427,0.975,1.95,1.62766474272789,0,0.955,"glm",4,1,2,200,0.186302449735815,0.00793776014476326,"spec_sens",0.0099009900990099,NA,0.99009900990099,NA,0.5,0.5,NA,0.5,0
"Gomesa_ranifera_C_010",0.87633433,0.87633433,0.87635221,0.04880075,0.87633433,0.90488817,0.955,1.91,1.69727658776407,0,0.955,"maxent",4,1,2,200,0.187887169196153,0.00741304147899244,"spec_sens",0.0099009900990099,0.181818181818182,1,0.956937799043062,1,0,0.0430622009569378,0.9775,0.295894655305964
"Gomesa_ranifera_C_010",0.95113333,0.5343,0.5343,0.03626667,0.54256667,0.54256667,0.865,1.73,1.79274962064048,0,0.74,"rf",4,1,2,200,0.144135588907906,0.040703516558925,"spec_sens",0.0099009900990099,0.037037037037037,1,0.793650793650794,1,0,0.206349206349206,0.87,0.0533525594808938
"Gomesa_ranifera_C_010",0.00878586,0.00646241,0.00646241,0.0095916,0.00665585,0.00665585,0.8175,1.635,1.89778183098378,0,0.71,"svmk",4,1,2,200,0.0988346280590552,0.161688470147306,"spec_sens",0.0099009900990099,0.0333333333333333,1,0.775193798449612,1,0,0.224806201550388,0.855,0.0462390100944316
"Gomesa_ranifera_C_020",0.14275714,0.14275714,-1e-04,-1e-04,0.14275714,0.14275714,0.55125,1.1025,1.94314722369198,0,0.0800000000000001,"bioclim",1,1,4,200,0.0147997993160819,0.833592736201125,"spec_sens",0.0196078431372549,0.0285714285714286,0.982248520710059,0.595238095238095,0.525316455696202,0.474683544303797,0.404761904761905,0.54,0.0166753517457005
"Gomesa_ranifera_C_020",0.08190037,0.0414064,0.0414064,0.01939727,0.0414064,0.04211101,0.975,1.95,1.70142081237005,0,0.94,"glm",1,1,4,200,0.52640821696394,6.14576946621282e-16,"spec_sens",0.0196078431372549,1,0.985221674876847,1,0.571428571428571,0.428571428571429,0,0.625,0.395256916996049
"Gomesa_ranifera_C_020",0.59920706,0.59920706,0.01054833,0.01966249,0.12473218,0.01314944,0.6225,1.245,1.34184472055541,0,0.475,"maxent",1,1,4,200,0.118195205306009,0.0922399149428327,"spec_sens",0.0196078431372549,0.285714285714286,0.989847715736041,0.952380952380952,0.661016949152542,0.338983050847458,0.0476190476190476,0.7375,0.347349177330896
"Gomesa_ranifera_C_020",0.81923333,0.53646667,0.53646667,0.02636667,0.5433,0.5433,0.76375,1.5275,1.64286052728626,0,0.625,"rf",1,1,4,200,0.140852589361089,0.0444900270130853,"spec_sens",0.0196078431372549,0.0506329113924051,1,0.727272727272727,1,0,0.272727272727273,0.8125,0.0613496932515334
"Gomesa_ranifera_C_020",0.01182386,0.00686757,0.00690034,0.01360809,0.00934772,0.00700872,0.5575,1.115,1.31248620416548,0,0.295,"svmk",1,1,4,200,0.0348472113993238,0.620734469227629,"spec_sens",0.0196078431372549,0.0275862068965517,1,0.586510263929619,1,0,0.413489736070381,0.6475,0.0161444794089478
"Gomesa_ranifera_C_020",0.28561429,0.14275714,0.14275714,-1e-04,0.28561429,0.28561429,0.8625,1.725,1.9379423345562,0,0.635,"bioclim",2,1,4,200,0.160328512828859,0.021979798965413,"spec_sens",0.0196078431372549,0.051948051948052,1,0.732600732600733,1,0,0.267399267399267,0.8175,0.0638672366105104
"Gomesa_ranifera_C_020",0.05693081,0.03753237,0.01040718,0.01975082,0.01448733,0.01060437,0.88,1.76,1.53775801290629,0,0.675,"glm",2,1,4,200,0.191947874054096,0.00595335838899001,"spec_sens",0.0196078431372549,NA,0.980392156862745,NA,0.5,0.5,NA,0.5,0
"Gomesa_ranifera_C_020",0.91769268,0.33068656,0.33078639,0.03514221,0.38081424,0.33187606,0.89375,1.7875,1.65438855269521,0,0.69,"maxent",2,1,4,200,0.260922038696698,0.000163695682358715,"spec_sens",0.0196078431372549,0.0606060606060606,1,0.763358778625954,1,0,0.236641221374046,0.845,0.0802792321116923
"Gomesa_ranifera_C_020",0.9366,0.54133333,0.37716667,0.0838,0.47916667,0.37943333,0.80375,1.6075,1.44550172884764,0,0.59,"rf",2,1,4,200,0.164476807284561,0.0187332996088814,"spec_sens",0.0196078431372549,0.0857142857142857,0.994082840236686,0.824175824175824,0.770642201834862,0.229357798165138,0.175824175824176,0.795,0.122980719124544
"Gomesa_ranifera_C_020",0.01464814,0.01098627,0.01098627,0.01603239,0.01123376,0.01100037,0.76125,1.5225,1.08781267128929,0,0.605,"svmk",2,1,4,200,0.120981048703623,0.0847667287287651,"spec_sens",0.0196078431372549,0.0481927710843374,1,0.716845878136201,1,0,0.283154121863799,0.8025,0.0566612034652307
"Gomesa_ranifera_C_020",0.57132857,0.28561429,0.28561429,-1e-04,0.28561429,0.42847143,0.966875,1.93375,1.97527823074274,0,0.905,"bioclim",3,1,4,200,0.397079029571181,4.09969110578756e-09,"spec_sens",0.0196078431372549,0.173913043478261,1,0.91324200913242,1,0,0.0867579908675799,0.9525,0.271975957926371
"Gomesa_ranifera_C_020",0.10514514,0.02233217,0.02233217,0.01967643,0.02266702,0.02266702,0.90375,1.8075,1.57055223543686,0,0.835,"glm",3,1,4,200,0.215374461995627,0.00197711497415931,"spec_sens",0.0196078431372549,NA,0.980392156862745,NA,0.5,0.5,NA,0.5,0
"Gomesa_ranifera_C_020",0.71009906,0.71009906,0.71009906,0.03485169,0.71009906,0.71173574,0.94625,1.8925,1.71420113993107,0,0.925,"maxent",3,1,4,200,0.296973137908367,1.60857353618131e-05,"spec_sens",0.0196078431372549,0.210526315789474,1,0.930232558139535,1,0,0.0697674418604651,0.9625,0.325991189427313
"Gomesa_ranifera_C_020",0.8024,0.8024,0.34423333,0.05416667,0.45463333,0.34663333,0.76,1.52,1.46033452543655,0,0.495,"rf",3,1,4,200,0.125941672743672,0.0726685002153438,"spec_sens",0.0196078431372549,0.666666666666667,0.990049751243781,0.99009900990099,0.665551839464883,0.334448160535117,0.0099009900990099,0.7475,0.564102564102566
"Gomesa_ranifera_C_020",0.0128244,0.01134619,0.01136375,0.01658498,0.01176433,0.01137857,0.81,1.62,1.10231125882575,0,0.61,"svmk",3,1,4,200,0.115525856420115,0.0998844826781894,"spec_sens",0.0196078431372549,0.0487804878048781,1,0.719424460431655,1,0,0.280575539568345,0.805,0.0577925153955471
"Gomesa_ranifera_C_020",0.42847143,0.14275714,0.14275714,-1e-04,0.14275714,0.28561429,0.89625,1.7925,1.90558949216413,0,0.7,"bioclim",4,1,4,200,0.198034002038663,0.0045214744262067,"spec_sens",0.0196078431372549,0.0625,1,0.769230769230769,1,0,0.230769230769231,0.85,0.0838323353293415
"Gomesa_ranifera_C_020",0.06371788,0.01007023,0.01007023,0.01979929,0.01599656,0.01034414,0.8625,1.725,1.52326246591171,0,0.65,"glm",4,1,4,200,0.111400163531027,0.112676509487983,"spec_sens",0.0196078431372549,NA,0.980392156862745,NA,0.5,0.5,NA,0.5,0
"Gomesa_ranifera_C_020",0.85904737,0.39186274,0.39186274,0.02868072,0.39921697,0.39921697,0.90125,1.8025,1.6157919937082,0,0.765,"maxent",4,1,4,200,0.251260675321746,0.000288965675524534,"spec_sens",0.0196078431372549,0.0784313725490196,1,0.809716599190283,1,0,0.190283400809717,0.8825,0.113207547169811
"Gomesa_ranifera_C_020",0.98103333,0.62606667,0.62606667,0.03843333,0.6269,0.6269,0.94375,1.8875,1.82401846433743,0,0.835,"rf",4,1,4,200,0.261161290999305,0.000161362889454891,"spec_sens",0.0196078431372549,0.108108108108108,1,0.858369098712446,1,0,0.141630901287554,0.9175,0.165592464055528
"Gomesa_ranifera_C_020",0.0152226,0.0127755,-0.01100182,0.01819628,0.01090084,-0.00390927,0.6425,1.285,1.05930017106798,0,0.405,"svmk",4,1,4,200,-0.12658558251822,0.0712064777538542,"spec_sens",0.0196078431372549,0.0952380952380952,0.989071038251366,0.840336134453782,0.644128113879004,0.355871886120996,0.159663865546219,0.7025,0.131386861313869
"Gomesa_ranifera_C_050",0.38878889,0.05545556,-1e-04,0.05545556,0.11101111,0.05545556,0.808,1.616,1.87769411706663,0,0.54,"bioclim",1,1,10,200,0.334420104251361,7.01825266665975e-07,"spec_sens",0.0476190476190476,0.111111111111111,0.992248062015504,0.714285714285714,0.864864864864865,0.135135135135135,0.285714285714286,0.77,0.123499142367067
"Gomesa_ranifera_C_050",0.25093891,0.07809149,0.00392452,0.0455428,0.03172809,0.00403442,0.85,1.7,1.43929228777486,0,0.69,"glm",1,1,10,200,0.44535238807137,1.26107640270163e-11,"spec_sens",0.0476190476190476,NA,0.952380952380952,NA,0.5,0.5,NA,0.5,0
"Gomesa_ranifera_C_050",0.6830761,0.25435238,0.02501881,0.04762121,0.17598738,0.02526487,0.863,1.726,1.44650823434504,0,0.655,"maxent",1,1,10,200,0.446307014236112,1.12685761293712e-11,"spec_sens",0.0476190476190476,0.216216216216216,0.988439306358382,0.846560846560847,0.81042654028436,0.18957345971564,0.153439153439153,0.8275,0.28696604600219
"Gomesa_ranifera_C_050",0.85016667,0.51866667,0.26313333,0.04823333,0.46403333,0.2656,0.891,1.782,1.43761901710799,0,0.655,"rf",1,1,10,200,0.394905468326848,3.00337820763919e-09,"spec_sens",0.0476190476190476,0.216216216216216,0.988439306358382,0.846560846560847,0.81042654028436,0.18957345971564,0.153439153439153,0.8275,0.28696604600219
"Gomesa_ranifera_C_050",0.03292283,0.01938968,0.00123761,0.04271207,0.01828837,0.00145975,0.8695,1.739,1.26127130879552,0,0.7,"svmk",1,1,10,200,0.455685178241692,3.66091248507137e-12,"spec_sens",0.0476190476190476,0.285714285714286,0.989010989010989,0.888888888888889,0.818181818181818,0.181818181818182,0.111111111111111,0.85,0.377358490566038
"Gomesa_ranifera_C_050",0.22212222,0.11101111,-1e-04,0.05545556,0.11101111,0.05545556,0.7875,1.575,1.93477164126179,0,0.545,"bioclim",2,1,10,200,0.248099309060867,0.000282573759251962,"spec_sens",0.0476190476190476,0.135593220338983,0.986754966887417,0.758293838862559,0.788359788359788,0.211640211640212,0.241706161137441,0.7725,0.163786626596544
"Gomesa_ranifera_C_050",0.24461611,0.06878308,0.00194274,0.04811004,0.04073083,0.00208839,0.8255,1.651,1.45927701169746,0,0.655,"glm",2,1,10,200,0.290917789629284,1.83849652318824e-05,"spec_sens",0.0476190476190476,0.2,0.95609756097561,0.833333333333333,0.521276595744681,0.478723404255319,0.166666666666667,0.54,0.104918032786886
