"species","algoritmo","AUC","TSS","pROC","omission"
"Christensonella_subulata_C_100","maxent",0.85734375,0.64625,1.60435611789557,0.146496479580002
"Christensonella_subulata_N_010","maxent",0.49875,0.3425,1.48848753271724,0.314939542555714
"Christensonella_subulata_N_020","maxent",0.6775,0.494583333333333,1.44404575473132,0.291921576973331
"Christensonella_subulata_N_050","maxent",0.894375,0.68875,1.44605027310623,0.207564481441041
"Christensonella_subulata_N_100","maxent",0.8303125,0.561875,1.38337867698899,0.23897501137341
"Codonanthe_devosiana_C_010","maxent",0.66625,0.57375,1.28611571949358,0.292040932177623
"Codonanthe_devosiana_C_020","maxent",0.860416666666666,0.81625,1.67785336674282,0.154710985321614
"Codonanthe_devosiana_C_050","maxent",0.85984375,0.61875,1.72034522524855,0.230964998155018
"Codonanthe_devosiana_C_100","maxent",0.909196428571428,0.724464285714286,1.9130930101482,0.162213143175203
"Codonanthe_devosiana_N_010","maxent",0.698125,0.6075,1.52842506215344,0.274734065099371
"Codonanthe_devosiana_N_020","maxent",0.815,0.71625,1.60102627690812,0.200958294921522
"Codonanthe_devosiana_N_050","maxent",0.89109375,0.74375,1.89280980732949,0.106510926288323
"Codonanthe_devosiana_N_100","maxent",0.908482142857142,0.699107142857143,1.75308370473515,0.167424332229913
"Codonanthe_gracilis_C_010","maxent",0.663125,0.62625,1.29471568933789,0.257363086423218
"Codonanthe_gracilis_C_020","maxent",0.945416666666667,0.9025,1.95041334898754,0.0865402899447058
"Codonanthe_gracilis_C_050","maxent",0.906875,0.74125,1.68603609750819,0.171164723228812
"Codonanthe_gracilis_C_100","maxent",0.913416666666667,0.7325,1.77501441021166,0.150104560513456
"Codonanthe_gracilis_N_010","maxent",0.801875,0.7225,1.510917447308,0.217122746534511
"Codonanthe_gracilis_N_020","maxent",0.877083333333333,0.78375,1.66222827164576,0.17528667263698
"Codonanthe_gracilis_N_050","maxent",0.9403125,0.84125,1.65559746835552,0.114141856125945
"Codonanthe_gracilis_N_100","maxent",0.924166666666667,0.779583333333334,1.6288367788986,0.13973010433676
"Dichaea_cogniauxiana_C_010","maxent",0.635,0.56625,1.45473271042057,0.294224860697035
"Dichaea_cogniauxiana_C_020","maxent",0.902916666666667,0.82875,1.64911419202539,0.142306126081092
"Dichaea_cogniauxiana_C_050","maxent",0.85625,0.678035714285714,1.65822789655908,0.215859276583005
"Dichaea_cogniauxiana_C_100","maxent",0.8965,0.679583333333334,1.4233289480916,0.152304782320375
"Dichaea_cogniauxiana_N_010","maxent",0.799375,0.695,1.5394757820074,0.219614685351841
"Dichaea_cogniauxiana_N_020","maxent",0.73,0.542916666666666,1.35100347083323,0.134786745128687
"Dichaea_cogniauxiana_N_050","maxent",0.8421875,0.61125,1.63412810581787,0.188609990818263
"Dichaea_cogniauxiana_N_100","maxent",0.882053571428572,0.6725,1.35876496786459,0.184254387261106
"Edmundoa_lindenii_C_010","maxent",0.6675,0.51125,1.39410860715915,0.230653116719571
"Edmundoa_lindenii_C_020","maxent",0.720833333333333,0.60375,1.38390437332453,0.274369602973229
"Edmundoa_lindenii_C_050","maxent",0.883571428571429,0.687142857142857,1.74073543592837,0.15946330726046
"Edmundoa_lindenii_C_100","maxent",0.902019230769231,0.721923076923077,1.73991066683588,0.103651668358855
"Edmundoa_lindenii_N_010","maxent",0.8,0.8,1.59510932033678,0.166543659844902
"Edmundoa_lindenii_N_020","maxent",0.898333333333333,0.79875,1.41756828743374,0.16429106260689
"Edmundoa_lindenii_N_050","maxent",0.888214285714286,0.776785714285714,1.78582388392467,0.159806557761792
"Edmundoa_lindenii_N_100","maxent",0.911923076923077,0.748365384615384,1.67779490849428,0.130600139819525
"Encyclia_patens_C_010","maxent",0.618125,0.46,1.31817087307043,0.231212400477672
"Encyclia_patens_C_020","maxent",0.850833333333334,0.750833333333333,1.57015462363756,0.0873707921348365
"Encyclia_patens_C_050","maxent",0.83578125,0.5925,1.62407926244049,0.232784763022017
"Encyclia_patens_C_100","maxent",0.82825,0.5375,1.35379804529785,0.230131267327853
"Encyclia_patens_N_010","maxent",0.520625,0.30375,1.4157650547177,0.244537855039422
"Encyclia_patens_N_020","maxent",0.758333333333333,0.559166666666667,1.59787924880889,0.25519327164064
"Encyclia_patens_N_050","maxent",0.83421875,0.555,1.44099844971098,0.286094002864479
"Encyclia_patens_N_100","maxent",0.8435,0.627916666666666,1.41819490359446,0.258608667463572
"Gomesa_ranifera_C_010","maxent",0.9375,0.9075,1.72117163376877,0.078470575548625
"Gomesa_ranifera_C_020","maxent",0.8409375,0.71375,1.58155660172247,0.136077777915819
"Gomesa_ranifera_C_050","maxent",0.882,0.7275,1.51743272360011,0.122611406424163
"Gomesa_ranifera_C_100","maxent",0.941907894736842,0.764736842105263,1.64663824933357,0.118178666630882
"Gomesa_ranifera_N_010","maxent",0.674375,0.5775,1.54871973148084,0.24589289248284
"Gomesa_ranifera_N_020","maxent",0.903125,0.82,1.76019425068595,0.105709231240661
"Gomesa_ranifera_N_050","maxent",0.915277777777778,0.756666666666667,1.59607525543035,0.148293735117838
"Gomesa_ranifera_N_100","maxent",0.958092105263158,0.835394736842105,1.69091597716099,0.0723026630394164
"Hatiora_salicornioides_C_010","maxent",0.721666666666667,0.51875,1.41909773113947,0.233985335376337
"Hatiora_salicornioides_C_020","maxent",0.8835,0.7375,1.47735094017032,0.14218621247799
"Hatiora_salicornioides_C_050","maxent",0.905833333333333,0.720416666666667,1.45848857439713,0.121157982463009
"Hatiora_salicornioides_C_100","maxent",0.91265625,0.709583333333334,1.49560933668122,0.139358559323962
"Hatiora_salicornioides_N_010","maxent",0.399583333333333,0.245416666666667,1.40390316336756,0.423652869329156
"Hatiora_salicornioides_N_020","maxent",0.89675,0.73625,1.5269557432921,0.152253069411608
"Hatiora_salicornioides_N_050","maxent",0.913229166666667,0.760833333333333,1.46230167797261,0.128701432172654
"Hatiora_salicornioides_N_100","maxent",0.92265625,0.736666666666666,1.43161246664482,0.143297884260595
"Nematanthus_crassifolius_C_010","maxent",0.66625,0.45875,1.4992393664036,0.349937167020649
"Nematanthus_crassifolius_C_020","maxent",0.689583333333333,0.525,1.3404296953951,0.320924913355182
"Nematanthus_crassifolius_C_050","maxent",0.766666666666667,0.556666666666667,1.41295806640693,0.216675197541339
"Nematanthus_crassifolius_C_100","maxent",0.812115384615385,0.533942307692308,1.52463936916593,0.248798197509786
"Nematanthus_crassifolius_N_010","maxent",0.550625,0.40125,1.31250257895106,0.332743574845064
"Nematanthus_crassifolius_N_020","maxent",0.557083333333333,0.444166666666667,1.27671119815139,0.237864619867112
"Nematanthus_crassifolius_N_050","maxent",0.683125,0.45125,1.53322882289309,0.286707434464704
"Nematanthus_crassifolius_N_100","maxent",0.751346153846154,0.437884615384615,1.6686489094987,0.217735220591204
"Nidularium_innocentii_C_010","maxent",0.7825,0.69125,1.40780090428053,0.235648532172118
"Nidularium_innocentii_C_020","maxent",0.86625,0.745,1.74305081965757,0.111129639230809
"Nidularium_innocentii_C_050","maxent",0.91875,0.73,1.86008234237616,0.179456095322851
"Nidularium_innocentii_C_100","maxent",0.953541666666667,0.830833333333333,1.71384562523133,0.116357754451441
"Nidularium_innocentii_N_010","maxent",0.81625,0.70375,1.45799194363714,0.224930487667198
"Nidularium_innocentii_N_020","maxent",0.91925,0.87,1.70176933368449,0.11498325251548
"Nidularium_innocentii_N_050","maxent",0.947916666666667,0.8275,1.8430066135568,0.14688129919069
"Nidularium_innocentii_N_100","maxent",0.93929347826087,0.784673913043478,1.51827675719979,0.11309381328173
"Nidularium_procerum_C_010","maxent",0.683125,0.6075,1.51114469425141,0.281099346249087
"Nidularium_procerum_C_020","maxent",0.8684375,0.77625,1.87300070112069,0.144257272131202
"Nidularium_procerum_C_050","maxent",0.91,0.747638888888889,1.86936054384381,0.131497596698946
"Nidularium_procerum_C_100","maxent",0.939583333333333,0.771111111111111,1.71930594984282,0.177879199288318
"Nidularium_procerum_N_010","maxent",0.776875,0.7,1.74694585494907,0.222720025140222
"Nidularium_procerum_N_020","maxent",0.9471875,0.86375,1.92586811882857,0.112888215456504
"Nidularium_procerum_N_050","maxent",0.932361111111111,0.796944444444444,1.71936612385302,0.130675635683704
"Nidularium_procerum_N_100","maxent",0.939583333333333,0.74875,1.80348146507165,0.12221836185206
"Peperomia_tetraphylla_C_010","maxent",0.884583333333333,0.716666666666667,1.66216234248692,0.179593959199641
"Peperomia_tetraphylla_C_020","maxent",0.889895833333333,0.73625,1.57493703116448,0.136714357020144
"Peperomia_tetraphylla_C_050","maxent",0.909464285714286,0.722142857142857,1.59532824151837,0.171606368809847
"Peperomia_tetraphylla_C_100","maxent",0.928415178571429,0.765178571428571,1.59033675975351,0.159897299155339
"Peperomia_tetraphylla_N_010","maxent",0.821666666666667,0.655,1.42441186548545,0.190521327068534
"Peperomia_tetraphylla_N_020","maxent",0.884375,0.685,1.6260888013575,0.167060320993925
"Peperomia_tetraphylla_N_050","maxent",0.9290625,0.768928571428572,1.6223413453834,0.112816601288527
"Peperomia_tetraphylla_N_100","maxent",0.895066964285714,0.7125,1.53170875471735,0.176157318430749
"Pleiochiton_blepharodes_C_010","maxent",0.65125,0.5275,1.46330617584528,0.245806277056277
"Pleiochiton_blepharodes_C_020","maxent",0.945,0.8675,1.96620025159963,0.0704831211550682
"Pleiochiton_blepharodes_C_050","maxent",0.924444444444444,0.795138888888889,1.5163021608099,0.0931402852702011
"Pleiochiton_blepharodes_C_100","maxent",0.907708333333333,0.714444444444444,1.62406642751683,0.111876770887897
"Pleiochiton_blepharodes_N_010","maxent",0.83125,0.73625,1.46705191472091,0.100284085242072
"Pleiochiton_blepharodes_N_020","maxent",0.8515625,0.66,1.51456942477917,0.23030961139792
"Pleiochiton_blepharodes_N_050","maxent",0.919166666666667,0.740138888888889,1.80120388073929,0.131586127740818
"Pleiochiton_blepharodes_N_100","maxent",0.903333333333334,0.701944444444445,1.5812223761844,0.123240912255089
"Rhipsalis_elliptica_C_010","maxent",0.93875,0.93875,1.80143656077708,0.0575093228946668
"Rhipsalis_elliptica_C_020","maxent",0.8021875,0.6525,1.67566716547055,0.202541366607704
"Rhipsalis_elliptica_C_050","maxent",0.88703125,0.71875,1.49121623132886,0.125309677400078
"Rhipsalis_elliptica_C_100","maxent",0.866583333333333,0.655,1.55137310011876,0.212403719545698
"Rhipsalis_elliptica_N_010","maxent",0.65875,0.59875,1.51309606763656,0.216131478674562
"Rhipsalis_elliptica_N_020","maxent",0.7775,0.637916666666667,1.74137456004267,0.214823329867021
"Rhipsalis_elliptica_N_050","maxent",0.87234375,0.69875,1.52060278838097,0.21735761159871
"Rhipsalis_elliptica_N_100","maxent",0.851833333333333,0.6075,1.62917219742414,0.240443018959795
"Rhipsalis_lindbergiana_C_010","maxent",0.588125,0.4,1.44090361056346,0.242300374849092
"Rhipsalis_lindbergiana_C_020","maxent",0.455,0.18875,1.22439841216412,0.412079734503161
"Rhipsalis_lindbergiana_C_050","maxent",0.805208333333333,0.658333333333333,1.8370096003825,0.233112785571679
"Rhipsalis_lindbergiana_C_100","maxent",0.827083333333333,0.63625,1.78099158448421,0.237086201568176
"Rhipsalis_lindbergiana_N_010","maxent",0.763125,0.69875,1.33631875671197,0.229661704957825
"Rhipsalis_lindbergiana_N_020","maxent",0.515,0.335416666666667,1.27514138667348,0.280029481180588
"Rhipsalis_lindbergiana_N_050","maxent",0.798125,0.61,1.82341799313072,0.278465110628032
"Rhipsalis_lindbergiana_N_100","maxent",0.845288461538461,0.669326923076923,1.83186103920072,0.212447410936158
"Rhipsalis_pachyptera_C_010","maxent",0.61375,0.61375,1.25508086132179,0.277853781217287
"Rhipsalis_pachyptera_C_020","maxent",0.793125,0.69375,1.43499412899719,0.23260615629094
"Rhipsalis_pachyptera_C_050","maxent",0.808958333333333,0.627916666666666,1.64658298265713,0.167281633249369
"Rhipsalis_pachyptera_C_100","maxent",0.857727272727272,0.689659090909091,1.69372841069038,0.151536519594393
"Rhipsalis_pachyptera_N_010","maxent",0.7375,0.7375,1.32339326996677,0.187976053553112
"Rhipsalis_pachyptera_N_020","maxent",0.767083333333334,0.657916666666667,1.59926064191509,0.206901578234185
"Rhipsalis_pachyptera_N_050","maxent",0.86375,0.670416666666667,1.80573944964022,0.210320461911844
"Rhipsalis_pachyptera_N_100","maxent",0.905340909090909,0.731818181818182,1.69557856175698,0.174689759105116
"Rhipsalis_teres_C_010","maxent",0.876666666666667,0.79875,1.5614149846437,0.150972294761305
"Rhipsalis_teres_C_020","maxent",0.861666666666666,0.717916666666667,1.53203935740546,0.178211864197399
"Rhipsalis_teres_C_050","maxent",0.880666666666666,0.647916666666667,1.47329664854511,0.129407187881269
"Rhipsalis_teres_C_100","maxent",0.899224137931034,0.687931034482759,1.50305255218413,0.178197787213952
"Rhipsalis_teres_N_010","maxent",0.713333333333333,0.483333333333334,1.5356937758946,0.284061843036753
"Rhipsalis_teres_N_020","maxent",0.888541666666667,0.725,1.71838937962291,0.214081937888179
"Rhipsalis_teres_N_050","maxent",0.85875,0.648571428571428,1.4264459081348,0.15255853366896
"Rhipsalis_teres_N_100","maxent",0.8953125,0.680357142857143,1.51107324832148,0.152609915795417
"Vriesea_ensiformis_C_010","maxent",0.7975,0.7225,1.56969912334494,0.215460570109045
"Vriesea_ensiformis_C_020","maxent",0.95,0.8775,1.9546314089849,0.108857416817988
"Vriesea_ensiformis_C_050","maxent",0.95421875,0.86,1.69172669458225,0.0959752077587906
"Vriesea_ensiformis_C_100","maxent",0.956833333333333,0.8475,1.67537008492558,0.0972251755103401
"Vriesea_ensiformis_N_010","maxent",0.75625,0.75625,1.65081680241745,0.18853270238167
"Vriesea_ensiformis_N_020","maxent",0.92125,0.855,1.55199987424175,0.122688347322311
"Vriesea_ensiformis_N_050","maxent",0.95140625,0.84625,1.67252074231112,0.132123571303359
"Vriesea_ensiformis_N_100","maxent",0.943666666666667,0.821666666666667,1.56533589669588,0.128242415691524
"Vriesea_flammea_C_010","maxent",0.915625,0.845,1.67703255817355,0.133105707620174
"Vriesea_flammea_C_020","maxent",0.792916666666667,0.66375,1.72133070876353,0.243331776139438
"Vriesea_flammea_C_050","maxent",0.976875,0.927083333333333,1.97999977274314,0.0305821343732266
"Vriesea_flammea_C_100","maxent",0.946666666666667,0.857083333333333,1.96769986732736,0.0937524729748991
"Vriesea_flammea_N_010","maxent",0.881875,0.86625,1.77730749432684,0.115750994198478
"Vriesea_flammea_N_020","maxent",0.741666666666666,0.582083333333333,1.56767523997844,0.234424232903067
"Vriesea_flammea_N_050","maxent",0.9625,0.864166666666667,1.91561323035807,0.0549006242608422
"Vriesea_flammea_N_100","maxent",0.9603125,0.84625,1.93020172366666,0.0878276617267412
"Vriesea_friburgensis_C_010","maxent",0.665,0.59125,1.56444261459907,0.285996952167573
"Vriesea_friburgensis_C_020","maxent",0.902083333333334,0.805,1.57299430577969,0.159196560170544
"Vriesea_friburgensis_C_050","maxent",0.9146875,0.79125,1.80089247908105,0.168842624513735
"Vriesea_friburgensis_C_100","maxent",0.932166666666666,0.78625,1.53553669732856,0.145053021104607
"Vriesea_friburgensis_N_010","maxent",0.726875,0.56375,1.63700517069453,0.300169793960221
"Vriesea_friburgensis_N_020","maxent",0.89375,0.82125,1.70446974711612,0.149861019676688
"Vriesea_friburgensis_N_050","maxent",0.93203125,0.79625,1.73033590005076,0.151016718178244
"Vriesea_friburgensis_N_100","maxent",0.922421875,0.73875,1.49704478421635,0.154235232174895
"Vriesea_incurvata_C_010","maxent",0.821666666666667,0.645416666666667,1.55785555259551,0.199072121334414
"Vriesea_incurvata_C_020","maxent",0.818125,0.613333333333333,1.51474322962435,0.256557389197694
"Vriesea_incurvata_C_050","maxent",0.873125,0.662142857142857,1.5819486820117,0.17467868101223
"Vriesea_incurvata_C_100","maxent",0.922083333333333,0.749675925925926,1.70203879315501,0.159623071892224
"Vriesea_incurvata_N_010","maxent",0.65875,0.5,1.59127084295646,0.328615225354356
"Vriesea_incurvata_N_020","maxent",0.89325,0.74625,1.60591390554798,0.201851026495593
"Vriesea_incurvata_N_050","maxent",0.876538461538461,0.677596153846154,1.59225334498635,0.19424823036737
"Vriesea_incurvata_N_100","maxent",0.873101851851852,0.655601851851852,1.4491348110882,0.185827045866347
"Vriesea_rodigasiana_C_010","maxent",0.86625,0.86625,1.38362980010621,0.109148253962463
"Vriesea_rodigasiana_C_020","maxent",0.869583333333333,0.775,1.42575180655736,0.175456321666208
"Vriesea_rodigasiana_C_050","maxent",0.896666666666667,0.715416666666667,1.87216844196952,0.172724223318808
"Vriesea_rodigasiana_C_100","maxent",0.946931818181818,0.814090909090909,1.87911657568824,0.0937890355114617
"Vriesea_rodigasiana_N_010","maxent",0.82625,0.82625,1.64157746999349,0.142183025493415
"Vriesea_rodigasiana_N_020","maxent",0.939583333333333,0.86875,1.48821679834077,0.115579140058678
"Vriesea_rodigasiana_N_050","maxent",0.888333333333334,0.755833333333333,1.87041487195359,0.167595217202466
"Vriesea_rodigasiana_N_100","maxent",0.948409090909091,0.834545454545454,1.77896795699328,0.10404652591053
"Vriesea_vagans_C_010","maxent",0.795,0.685,1.73189786791623,0.236153523974314
"Vriesea_vagans_C_020","maxent",0.830833333333333,0.710416666666667,1.77037203535261,0.15949877926631
"Vriesea_vagans_C_050","maxent",0.935714285714286,0.836785714285714,1.95689798574932,0.114228409747173
"Vriesea_vagans_C_100","maxent",0.919230769230769,0.750096153846154,1.89654711127478,0.137940535443923
"Vriesea_vagans_N_010","maxent",0.75875,0.6425,1.7042541380174,0.155703431837527
"Vriesea_vagans_N_020","maxent",0.862916666666667,0.7275,1.57224108879779,0.213154780313376
"Vriesea_vagans_N_050","maxent",0.94,0.833035714285714,1.90900604813356,0.118708730232329
"Vriesea_vagans_N_100","maxent",0.944519230769231,0.831538461538462,1.88567259235497,0.117335857433429
"Acianthera_sonderiana_C_010","rf",0.4353125,0.3,1.46628886265028,0.330514412103153
"Acianthera_sonderiana_C_020","rf",0.696875,0.551666666666667,1.56560323187585,0.261007753621561
"Acianthera_sonderiana_C_050","rf",0.795729166666667,0.594583333333333,1.55307219238552,0.267042447297045
"Acianthera_sonderiana_C_100","rf",0.863413461538461,0.618942307692308,1.44923218040919,0.187859157020906
"Acianthera_sonderiana_N_010","rf",0.503125,0.395,1.27393078830365,0.370906391818141
"Acianthera_sonderiana_N_020","rf",0.729166666666667,0.62875,1.61852187035674,0.26586698064186
"Acianthera_sonderiana_N_050","rf",0.788541666666667,0.574166666666667,1.48181195075733,0.201797784685376
"Acianthera_sonderiana_N_100","rf",0.888269230769231,0.690673076923077,1.46681641566077,0.136893957590636
"Aechmea_distichantha_C_010","rf",0.724583333333333,0.585,1.6393031036129,0.291676486467219
"Aechmea_distichantha_C_020","rf",0.8435,0.66,1.44305125537866,0.122251999005845
"Aechmea_distichantha_C_050","rf",0.908365384615385,0.729038461538462,1.47099517824919,0.193279209315356
"Aechmea_distichantha_C_100","rf",0.865745192307693,0.640096153846154,1.36010993881409,0.225653753156402
"Aechmea_distichantha_N_010","rf",0.745208333333333,0.530833333333333,1.51708752696892,0.234471725579739
"Aechmea_distichantha_N_020","rf",0.8715,0.72625,1.58724016152098,0.15930803332919
"Aechmea_distichantha_N_050","rf",0.869663461538462,0.710576923076923,1.43761442663548,0.185267429076058
"Aechmea_distichantha_N_100","rf",0.871923076923077,0.66125,1.31011082610443,0.196103068512452
"Aechmea_lamarchei_C_010","rf",0.596875,0.5825,1.40939320731009,0.278632478632479
"Aechmea_lamarchei_C_020","rf",0.651458333333333,0.47875,1.30973734861214,0.263423548160181
"Aechmea_lamarchei_C_050","rf",0.753541666666667,0.525416666666667,1.28770086182515,0.300623319568954
"Aechmea_lamarchei_C_100","rf",0.8434375,0.630833333333333,1.34514011245425,0.189076248034433
"Aechmea_lamarchei_N_010","rf",0.72625,0.71875,1.59953654033682,0.191518024377431
"Aechmea_lamarchei_N_020","rf",0.451666666666666,0.317916666666667,1.24275942663268,0.379495779964295
"Aechmea_lamarchei_N_050","rf",0.755833333333333,0.535416666666667,1.26223759039236,0.283606147094551
"Aechmea_lamarchei_N_100","rf",0.7775,0.509583333333333,1.33162790789941,0.310446250947123
"Aechmea_nudicaulis_C_010","rf",0.69,0.53125,1.37090635636763,0.293934596854778
"Aechmea_nudicaulis_C_020","rf",0.875446428571429,0.768035714285714,1.44705897867421,0.168638189798461
"Aechmea_nudicaulis_C_050","rf",0.883515625,0.68375,1.38179652004593,0.208485403438597
"Aechmea_nudicaulis_C_100","rf",0.909810606060606,0.725189393939394,1.34642800635433,0.154487924893762
"Aechmea_nudicaulis_N_010","rf",0.7409375,0.57125,1.44820649648944,0.233755100818484
"Aechmea_nudicaulis_N_020","rf",0.769821428571428,0.569107142857143,1.29332895945666,0.261088316507511
"Aechmea_nudicaulis_N_050","rf",0.839117647058824,0.597647058823529,1.31031615370962,0.225490340561628
"Aechmea_nudicaulis_N_100","rf",0.879015151515152,0.692916666666667,1.31934975631406,0.195651189551558
"Billbergia_amoena_C_010","rf",0.52625,0.347916666666666,1.24873563362488,0.273415450256039
"Billbergia_amoena_C_020","rf",0.578125,0.34875,1.30438793127219,0.331765667039113
"Billbergia_amoena_C_050","rf",0.735125,0.48,1.29688551853946,0.301115802708306
"Billbergia_amoena_C_100","rf",0.8564375,0.6425,1.30384751872091,0.20040224378169
"Billbergia_amoena_N_010","rf",0.71375,0.645,1.63895917346691,0.105662041016983
"Billbergia_amoena_N_020","rf",0.756875,0.54875,1.55044726274654,0.238015186781849
"Billbergia_amoena_N_050","rf",0.75375,0.5175,1.36470818818945,0.252899925087771
"Billbergia_amoena_N_100","rf",0.812125,0.53875,1.26273067425097,0.242694583418003
"Billbergia_distachia_C_010","rf",0.4946875,0.35,1.37713008786518,0.263949634251771
"Billbergia_distachia_C_020","rf",0.5859375,0.305,1.34048141477143,0.223552975801177
"Billbergia_distachia_C_050","rf",0.701,0.43875,1.22233392818948,0.303564866391686
"Billbergia_distachia_C_100","rf",0.838630952380952,0.583214285714286,1.31062794361249,0.201367210072028
"Billbergia_distachia_N_010","rf",0.579375,0.53875,1.52414484221035,0.231735997924712
"Billbergia_distachia_N_020","rf",0.740625,0.55125,1.50654561031024,0.230640468228439
"Billbergia_distachia_N_050","rf",0.727125,0.48,1.44306868607317,0.255651118488503
"Billbergia_distachia_N_100","rf",0.848869047619047,0.611666666666667,1.40331622481894,0.248191301688339
"Billbergia_euphemiae_C_010","rf",0.712574850299401,0.67814371257485,1.40473002264492,0.222228324695094
"Billbergia_euphemiae_C_020","rf",0.589791666666666,0.421666666666667,1.32089071640389,0.338917723396279
"Billbergia_euphemiae_C_050","rf",0.724270833333334,0.534583333333333,1.29414000640044,0.303280434655133
"Billbergia_euphemiae_C_100","rf",0.808409090909091,0.562954545454545,1.32733539183538,0.197201621568752
"Billbergia_euphemiae_N_010","rf",0.713125,0.7125,1.62635909683397,0.215721265188287
"Billbergia_euphemiae_N_020","rf",0.765,0.65125,1.52299628425315,0.24893377527401
"Billbergia_euphemiae_N_050","rf",0.8071875,0.671666666666667,1.42087246879536,0.21159628956352
"Billbergia_euphemiae_N_100","rf",0.804318181818182,0.618863636363636,1.25317340277343,0.231899886660095
"Billbergia_zebrina_C_010","rf",0.5471875,0.41,1.51122475585773,0.313546914916973
"Billbergia_zebrina_C_020","rf",0.46,0.327083333333334,1.29382480839431,0.344756077657448
"Billbergia_zebrina_C_050","rf",0.80171875,0.5825,1.60039054191662,0.214539875928809
"Billbergia_zebrina_C_100","rf",0.819833333333334,0.581666666666667,1.32260188483302,0.261988894308648
"Billbergia_zebrina_N_010","rf",0.4940625,0.36625,1.40342509680581,0.284198038263422
"Billbergia_zebrina_N_020","rf",0.44375,0.246666666666667,1.25767195399058,0.304690982776089
"Billbergia_zebrina_N_050","rf",0.743125,0.48375,1.32858685753984,0.299645103913917
"Billbergia_zebrina_N_100","rf",0.769666666666666,0.48625,1.25490301901773,0.297417179099578
"Cattleya_coccinea_C_010","rf",0.63625,0.49875,1.62437461502125,0.329106053778775
"Cattleya_coccinea_C_020","rf",0.63,0.450833333333333,1.325264968895,0.249175144065982
"Cattleya_coccinea_C_050","rf",0.84828125,0.66125,1.40981838435745,0.154684720393728
"Cattleya_coccinea_C_100","rf",0.822083333333333,0.614583333333333,1.2548134499574,0.172545708091263
"Cattleya_coccinea_N_010","rf",0.5046875,0.43,1.29059323563783,0.361231503658876
"Cattleya_coccinea_N_020","rf",0.63875,0.465,1.38586338915262,0.338677098863195
"Cattleya_coccinea_N_050","rf",0.8121875,0.61875,1.3873782081233,0.210003601572487
"Cattleya_coccinea_N_100","rf",0.823125,0.559583333333334,1.25000105393895,0.143842607257241
"Christensonella_subulata_C_010","rf",0.4375,0.29375,1.22164612223864,0.396472319691146
"Christensonella_subulata_C_020","rf",0.596666666666667,0.458333333333333,1.3602535485128,0.277925855459979
"Christensonella_subulata_C_050","rf",0.781875,0.57,1.44324299906605,0.261608035330489
"Christensonella_subulata_C_100","rf",0.84421875,0.604375,1.37606423332717,0.204811394462477
"Christensonella_subulata_N_010","rf",0.55125,0.39,1.43842890032087,0.371718643497211
"Christensonella_subulata_N_020","rf",0.6075,0.4575,1.28691990875132,0.278798723326776
"Christensonella_subulata_N_050","rf",0.83671875,0.64,1.40267666214737,0.23332999874168
"Christensonella_subulata_N_100","rf",0.814140625,0.5475,1.28286544655252,0.270187815586132
"Codonanthe_devosiana_C_010","rf",0.5428125,0.38375,1.41503184621965,0.376960326621446
"Codonanthe_devosiana_C_020","rf",0.8575,0.7525,1.59750364197347,0.190619429590018
"Codonanthe_devosiana_C_050","rf",0.865,0.7325,1.50108070966075,0.135311230210785
"Codonanthe_devosiana_C_100","rf",0.900446428571429,0.761964285714286,1.61176324472058,0.139843351002489
"Codonanthe_devosiana_N_010","rf",0.72125,0.6275,1.65768776812271,0.17925805120851
"Codonanthe_devosiana_N_020","rf",0.80875,0.710416666666667,1.6836264516392,0.187620546306563
"Codonanthe_devosiana_N_050","rf",0.83953125,0.62,1.54893097011063,0.218110905143753
"Codonanthe_devosiana_N_100","rf",0.900446428571429,0.72625,1.57585476398775,0.144641486628629
"Codonanthe_gracilis_C_010","rf",0.6371875,0.51875,1.5686935398312,0.232770859630401
"Codonanthe_gracilis_C_020","rf",0.82125,0.682083333333333,1.56176969410044,0.137737348233521
"Codonanthe_gracilis_C_050","rf",0.89234375,0.73,1.54983340547703,0.141205333796659
"Codonanthe_gracilis_C_100","rf",0.915416666666667,0.767916666666667,1.54800433375841,0.138057910985773
"Codonanthe_gracilis_N_010","rf",0.8784375,0.82625,1.79203688245382,0.141410301188734
"Codonanthe_gracilis_N_020","rf",0.804166666666667,0.62,1.56652947557839,0.268512588863523
"Codonanthe_gracilis_N_050","rf",0.932578125,0.83625,1.72424744209008,0.0971250032541914
"Codonanthe_gracilis_N_100","rf",0.921833333333333,0.75375,1.54235426387471,0.194815965179175
"Dichaea_cogniauxiana_C_010","rf",0.608125,0.53625,1.47340175889389,0.304604738352103
"Dichaea_cogniauxiana_C_020","rf",0.92875,0.86625,1.75251486579743,0.116236727395793
"Dichaea_cogniauxiana_C_050","rf",0.852678571428571,0.667142857142857,1.52216438962089,0.17244131863218
"Dichaea_cogniauxiana_C_100","rf",0.859541666666667,0.64875,1.25468606619082,0.188654848788939
"Dichaea_cogniauxiana_N_010","rf",0.75,0.69,1.59579899919772,0.210993313790287
"Dichaea_cogniauxiana_N_020","rf",0.786041666666667,0.596666666666667,1.42879154892023,0.247043114940923
"Dichaea_cogniauxiana_N_050","rf",0.805390625,0.575,1.51876267321533,0.2402228080312
"Dichaea_cogniauxiana_N_100","rf",0.836294642857143,0.58625,1.31232716788663,0.180947423271489
