"sp","algo","M1","M2","good","bad","total","mod"
"Rhipsalis_pachyptera_N_010","maxent",0.115,0.76158940397351,115,151,1000,"raw_mean"
"Rhipsalis_pachyptera_N_010","rf",0.214,2.675,214,80,1000,"raw_mean"
"Rhipsalis_pachyptera_N_010","svmk",0.175,1.28676470588235,175,136,1000,"raw_mean"
"Rhipsalis_pachyptera_N_020","bioclim",0.272,0.425,272,640,1000,"raw_mean"
"Rhipsalis_pachyptera_N_020","glm",0.165,0.932203389830508,165,177,1000,"raw_mean"
"Rhipsalis_pachyptera_N_020","maxent",0.14,0.7,140,200,1000,"raw_mean"
"Rhipsalis_pachyptera_N_020","rf",0.102,0.80952380952381,102,126,1000,"raw_mean"
"Rhipsalis_pachyptera_N_020","svmk",0.174,1.58181818181818,174,110,1000,"raw_mean"
"Rhipsalis_pachyptera_N_050","bioclim",0.051,0.0790697674418605,51,645,1000,"raw_mean"
"Rhipsalis_pachyptera_N_050","glm",0.111,0.538834951456311,111,206,1000,"raw_mean"
"Rhipsalis_pachyptera_N_050","maxent",0.206,1.32903225806452,206,155,1000,"raw_mean"
"Rhipsalis_pachyptera_N_050","rf",0.188,1.52845528455285,188,123,1000,"raw_mean"
"Rhipsalis_pachyptera_N_050","svmk",0.139,1.02962962962963,139,135,1000,"raw_mean"
"Rhipsalis_pachyptera_N_100","bioclim",0.348,1.76649746192893,348,197,1000,"raw_mean"
"Rhipsalis_pachyptera_N_100","glm",0.144,0.727272727272727,144,198,1000,"raw_mean"
"Rhipsalis_pachyptera_N_100","maxent",0.226,1.40372670807453,226,161,1000,"raw_mean"
"Rhipsalis_pachyptera_N_100","rf",0.17,1.58878504672897,170,107,1000,"raw_mean"
"Rhipsalis_pachyptera_N_100","svmk",0.13,0.738636363636364,130,176,1000,"raw_mean"
"Rhipsalis_teres_C_010","bioclim",0.291,0.410437235543018,291,709,1000,"raw_mean"
"Rhipsalis_teres_C_010","glm",0.181,0.900497512437811,181,201,1000,"raw_mean"
"Rhipsalis_teres_C_010","maxent",0.212,3.53333333333333,212,60,1000,"raw_mean"
"Rhipsalis_teres_C_010","rf",0.153,1.51485148514851,153,101,1000,"raw_mean"
"Rhipsalis_teres_C_010","svmk",0.097,0.673611111111111,97,144,1000,"raw_mean"
"Rhipsalis_teres_C_020","bioclim",0.261,0.872909698996655,261,299,1000,"raw_mean"
"Rhipsalis_teres_C_020","glm",0.213,1.12105263157895,213,190,1000,"raw_mean"
"Rhipsalis_teres_C_020","maxent",0.227,1.66911764705882,227,136,1000,"raw_mean"
"Rhipsalis_teres_C_020","rf",0.168,1.90909090909091,168,88,1000,"raw_mean"
"Rhipsalis_teres_C_020","svmk",0.111,0.668674698795181,111,166,1000,"raw_mean"
"Rhipsalis_teres_C_050","bioclim",0.326,1.96385542168675,326,166,1000,"raw_mean"
"Rhipsalis_teres_C_050","glm",0.203,1.10326086956522,203,184,1000,"raw_mean"
"Rhipsalis_teres_C_050","maxent",0.231,2.28712871287129,231,101,1000,"raw_mean"
"Rhipsalis_teres_C_050","rf",0.202,2.58974358974359,202,78,1000,"raw_mean"
"Rhipsalis_teres_C_050","svmk",0.114,0.662790697674419,114,172,1000,"raw_mean"
"Rhipsalis_teres_C_100","bioclim",0.248,1.1324200913242,248,219,1000,"raw_mean"
"Rhipsalis_teres_C_100","glm",0.199,1.08743169398907,199,183,1000,"raw_mean"
"Rhipsalis_teres_C_100","maxent",0.211,1.74380165289256,211,121,1000,"raw_mean"
"Rhipsalis_teres_C_100","rf",0.209,1.81739130434783,209,115,1000,"raw_mean"
"Rhipsalis_teres_C_100","svmk",0.1,0.490196078431373,100,204,1000,"raw_mean"
"Rhipsalis_teres_N_010","bioclim",0.033,0.0676229508196721,33,488,1000,"raw_mean"
"Rhipsalis_teres_N_010","glm",0.132,0.625592417061611,132,211,1000,"raw_mean"
"Rhipsalis_teres_N_010","maxent",0.172,1.29323308270677,172,133,1000,"raw_mean"
"Rhipsalis_teres_N_010","rf",0.124,1.10714285714286,124,112,1000,"raw_mean"
"Rhipsalis_teres_N_010","svmk",0.159,0.924418604651163,159,172,1000,"raw_mean"
"Rhipsalis_teres_N_020","bioclim",0.082,0.153558052434457,82,534,1000,"raw_mean"
"Rhipsalis_teres_N_020","glm",0.205,1.05128205128205,205,195,1000,"raw_mean"
"Rhipsalis_teres_N_020","maxent",0.222,1.56338028169014,222,142,1000,"raw_mean"
"Rhipsalis_teres_N_020","rf",0.192,1.93939393939394,192,99,1000,"raw_mean"
"Rhipsalis_teres_N_020","svmk",0.135,0.74585635359116,135,181,1000,"raw_mean"
"Rhipsalis_teres_N_050","bioclim",0.222,1.13265306122449,222,196,1000,"raw_mean"
"Rhipsalis_teres_N_050","glm",0.21,1.19318181818182,210,176,1000,"raw_mean"
"Rhipsalis_teres_N_050","maxent",0.203,1.40972222222222,203,144,1000,"raw_mean"
"Rhipsalis_teres_N_050","rf",0.196,2.25287356321839,196,87,1000,"raw_mean"
"Rhipsalis_teres_N_050","svmk",0.073,0.334862385321101,73,218,1000,"raw_mean"
"Rhipsalis_teres_N_100","bioclim",0.172,1.04242424242424,172,165,1000,"raw_mean"
"Rhipsalis_teres_N_100","glm",0.181,0.942708333333333,181,192,1000,"raw_mean"
"Rhipsalis_teres_N_100","maxent",0.235,2.90123456790123,235,81,1000,"raw_mean"
"Rhipsalis_teres_N_100","rf",0.19,3.16666666666667,190,60,1000,"raw_mean"
"Rhipsalis_teres_N_100","svmk",0.1,0.529100529100529,100,189,1000,"raw_mean"
"Vriesea_ensiformis_C_010","bioclim",0.445,0.804701627486438,445,553,1000,"raw_mean"
"Vriesea_ensiformis_C_010","glm",0.173,0.93010752688172,173,186,1000,"raw_mean"
"Vriesea_ensiformis_C_010","maxent",0.192,3.14754098360656,192,61,1000,"raw_mean"
"Vriesea_ensiformis_C_010","rf",0.234,2.4375,234,96,1000,"raw_mean"
"Vriesea_ensiformis_C_010","svmk",0.138,0.831325301204819,138,166,1000,"raw_mean"
"Vriesea_ensiformis_C_020","bioclim",0.348,0.716049382716049,348,486,1000,"raw_mean"
"Vriesea_ensiformis_C_020","glm",0.199,0.985148514851485,199,202,1000,"raw_mean"
"Vriesea_ensiformis_C_020","maxent",0.171,1.06211180124224,171,161,1000,"raw_mean"
"Vriesea_ensiformis_C_020","rf",0.131,3.54054054054054,131,37,1000,"raw_mean"
"Vriesea_ensiformis_C_020","svmk",0.147,0.724137931034483,147,203,1000,"raw_mean"
"Vriesea_ensiformis_C_050","bioclim",0.358,2.18292682926829,358,164,1000,"raw_mean"
"Vriesea_ensiformis_C_050","glm",0.223,1.14358974358974,223,195,1000,"raw_mean"
"Vriesea_ensiformis_C_050","maxent",0.218,1.17837837837838,218,185,1000,"raw_mean"
"Vriesea_ensiformis_C_050","rf",0.218,1.83193277310924,218,119,1000,"raw_mean"
"Vriesea_ensiformis_C_050","svmk",0.167,2.06172839506173,167,81,1000,"raw_mean"
"Vriesea_ensiformis_C_100","bioclim",0.173,0.717842323651452,173,241,1000,"raw_mean"
"Vriesea_ensiformis_C_100","glm",0.208,0.962962962962963,208,216,1000,"raw_mean"
"Vriesea_ensiformis_C_100","maxent",0.231,1.22222222222222,231,189,1000,"raw_mean"
"Vriesea_ensiformis_C_100","rf",0.246,3.19480519480519,246,77,1000,"raw_mean"
"Vriesea_ensiformis_C_100","svmk",0.153,0.831521739130435,153,184,1000,"raw_mean"
"Vriesea_ensiformis_N_010","bioclim",0.154639175257732,0.182926829268293,90,492,582,"raw_mean"
"Vriesea_ensiformis_N_010","glm",0.052,0.208,52,250,1000,"raw_mean"
"Vriesea_ensiformis_N_010","maxent",0.098,0.73134328358209,98,134,1000,"raw_mean"
"Vriesea_ensiformis_N_010","rf",0.13,2.06349206349206,130,63,1000,"raw_mean"
"Vriesea_ensiformis_N_010","svmk",0.125,0.683060109289617,125,183,1000,"raw_mean"
"Vriesea_ensiformis_N_020","bioclim",0.346,1.62441314553991,346,213,1000,"raw_mean"
"Vriesea_ensiformis_N_020","glm",0.203,1.11538461538462,203,182,1000,"raw_mean"
"Vriesea_ensiformis_N_020","maxent",0.182,1.44444444444444,182,126,1000,"raw_mean"
"Vriesea_ensiformis_N_020","rf",0.238,11.9,238,20,1000,"raw_mean"
"Vriesea_ensiformis_N_020","svmk",0.126,0.670212765957447,126,188,1000,"raw_mean"
"Vriesea_ensiformis_N_050","bioclim",0.196,0.928909952606635,196,211,1000,"raw_mean"
"Vriesea_ensiformis_N_050","glm",0.202,1.17441860465116,202,172,1000,"raw_mean"
"Vriesea_ensiformis_N_050","maxent",0.214,1.2814371257485,214,167,1000,"raw_mean"
"Vriesea_ensiformis_N_050","rf",0.196,1.92156862745098,196,102,1000,"raw_mean"
"Vriesea_ensiformis_N_050","svmk",0.128,0.739884393063584,128,173,1000,"raw_mean"
"Vriesea_ensiformis_N_100","bioclim",0.311,2.52845528455285,311,123,1000,"raw_mean"
"Vriesea_ensiformis_N_100","glm",0.198,1.02061855670103,198,194,1000,"raw_mean"
"Vriesea_ensiformis_N_100","maxent",0.216,1.2485549132948,216,173,1000,"raw_mean"
"Vriesea_ensiformis_N_100","rf",0.235,3.21917808219178,235,73,1000,"raw_mean"
"Vriesea_ensiformis_N_100","svmk",0.114,0.662790697674419,114,172,1000,"raw_mean"
"Vriesea_flammea_C_010","bioclim",0.00918635170603675,0.00927152317880795,7,755,762,"raw_mean"
"Vriesea_flammea_C_010","glm",0.182,0.850467289719626,182,214,1000,"raw_mean"
"Vriesea_flammea_C_010","maxent",0.212,1.78151260504202,212,119,1000,"raw_mean"
"Vriesea_flammea_C_010","rf",0.147,1.32432432432432,147,111,1000,"raw_mean"
"Vriesea_flammea_C_010","svmk",0.111,0.58421052631579,111,190,1000,"raw_mean"
"Vriesea_flammea_C_020","bioclim",0.048,0.0504201680672269,48,952,1000,"raw_mean"
"Vriesea_flammea_C_020","glm",0.148,0.8,148,185,1000,"raw_mean"
"Vriesea_flammea_C_020","maxent",0.2,18.1818181818182,200,11,1000,"raw_mean"
"Vriesea_flammea_C_020","rf",0.236,2.20560747663551,236,107,1000,"raw_mean"
"Vriesea_flammea_C_020","svmk",0.154,1.07692307692308,154,143,1000,"raw_mean"
"Vriesea_flammea_C_050","bioclim",0.009,0.0116731517509728,9,771,1000,"raw_mean"
"Vriesea_flammea_C_050","glm",0.209,1.00480769230769,209,208,1000,"raw_mean"
"Vriesea_flammea_C_050","maxent",0.227,1.07582938388626,227,211,1000,"raw_mean"
"Vriesea_flammea_C_050","rf",0.237,2.23584905660377,237,106,1000,"raw_mean"
"Vriesea_flammea_C_050","svmk",0.192,2,192,96,1000,"raw_mean"
"Vriesea_flammea_C_100","bioclim",0.504,1.37704918032787,504,366,1000,"raw_mean"
"Vriesea_flammea_C_100","glm",0.22,1.0377358490566,220,212,1000,"raw_mean"
"Vriesea_flammea_C_100","maxent",0.237,1.09722222222222,237,216,1000,"raw_mean"
"Vriesea_flammea_C_100","rf",0.246,1.35164835164835,246,182,1000,"raw_mean"
"Vriesea_flammea_C_100","svmk",0.136,0.871794871794872,136,156,1000,"raw_mean"
"Vriesea_flammea_N_010","bioclim",0.09,0.141065830721003,90,638,1000,"raw_mean"
"Vriesea_flammea_N_010","glm",0.224,1.10891089108911,224,202,1000,"raw_mean"
"Vriesea_flammea_N_010","maxent",0.222,2.67469879518072,222,83,1000,"raw_mean"
"Vriesea_flammea_N_010","rf",0.094,0.810344827586207,94,116,1000,"raw_mean"
"Vriesea_flammea_N_010","svmk",0.188,1.26174496644295,188,149,1000,"raw_mean"
"Vriesea_flammea_N_020","bioclim",0.031,0.0319917440660475,31,969,1000,"raw_mean"
"Vriesea_flammea_N_020","glm",0.201,0.877729257641921,201,229,1000,"raw_mean"
"Vriesea_flammea_N_020","maxent",0.171,2.59090909090909,171,66,1000,"raw_mean"
"Vriesea_flammea_N_020","rf",0.147,1.01379310344828,147,145,1000,"raw_mean"
"Vriesea_flammea_N_020","svmk",0.076,0.367149758454106,76,207,1000,"raw_mean"
"Vriesea_flammea_N_050","bioclim",0.046,0.050828729281768,46,905,1000,"raw_mean"
"Vriesea_flammea_N_050","glm",0.209,1.045,209,200,1000,"raw_mean"
"Vriesea_flammea_N_050","maxent",0.24,1.21827411167513,240,197,1000,"raw_mean"
"Vriesea_flammea_N_050","rf",0.22,2.68292682926829,220,82,1000,"raw_mean"
"Vriesea_flammea_N_050","svmk",0.151,1.36036036036036,151,111,1000,"raw_mean"
"Vriesea_flammea_N_100","bioclim",0.426,1.71774193548387,426,248,1000,"raw_mean"
"Vriesea_flammea_N_100","glm",0.214,1.0974358974359,214,195,1000,"raw_mean"
"Vriesea_flammea_N_100","maxent",0.206,0.940639269406393,206,219,1000,"raw_mean"
"Vriesea_flammea_N_100","rf",0.229,1.89256198347107,229,121,1000,"raw_mean"
"Vriesea_flammea_N_100","svmk",0.102,0.569832402234637,102,179,1000,"raw_mean"
"Vriesea_friburgensis_C_010","bioclim",0.02,0.0204081632653061,20,980,1000,"raw_mean"
"Vriesea_friburgensis_C_010","glm",0.191,1.03804347826087,191,184,1000,"raw_mean"
"Vriesea_friburgensis_C_010","maxent",0.211,6.80645161290323,211,31,1000,"raw_mean"
"Vriesea_friburgensis_C_010","rf",0.095,0.826086956521739,95,115,1000,"raw_mean"
"Vriesea_friburgensis_C_010","svmk",0.125,0.586854460093897,125,213,1000,"raw_mean"
"Vriesea_friburgensis_C_020","bioclim",0.221,0.544334975369458,221,406,1000,"raw_mean"
"Vriesea_friburgensis_C_020","glm",0.182,0.90547263681592,182,201,1000,"raw_mean"
"Vriesea_friburgensis_C_020","maxent",0.164,2.05,164,80,1000,"raw_mean"
"Vriesea_friburgensis_C_020","rf",0.25,41.6666666666667,250,6,1000,"raw_mean"
"Vriesea_friburgensis_C_020","svmk",0.154,1.02666666666667,154,150,1000,"raw_mean"
"Vriesea_friburgensis_C_050","bioclim",0.346,1.64761904761905,346,210,1000,"raw_mean"
"Vriesea_friburgensis_C_050","glm",0.212,1.03414634146341,212,205,1000,"raw_mean"
"Vriesea_friburgensis_C_050","maxent",0.228,1.6056338028169,228,142,1000,"raw_mean"
"Vriesea_friburgensis_C_050","rf",0.233,4.48076923076923,233,52,1000,"raw_mean"
"Vriesea_friburgensis_C_050","svmk",0.135,0.703125,135,192,1000,"raw_mean"
"Vriesea_friburgensis_C_100","bioclim",0.287,2.15789473684211,287,133,1000,"raw_mean"
"Vriesea_friburgensis_C_100","glm",0.204,0.948837209302326,204,215,1000,"raw_mean"
"Vriesea_friburgensis_C_100","maxent",0.192,1.536,192,125,1000,"raw_mean"
"Vriesea_friburgensis_C_100","rf",0.21,4.56521739130435,210,46,1000,"raw_mean"
"Vriesea_friburgensis_C_100","svmk",0.136,0.743169398907104,136,183,1000,"raw_mean"
"Vriesea_friburgensis_N_010","bioclim",0.077,0.0834236186348862,77,923,1000,"raw_mean"
"Vriesea_friburgensis_N_010","glm",0,0,0,250,1000,"raw_mean"
"Vriesea_friburgensis_N_010","maxent",0.242,0.968,242,250,1000,"raw_mean"
"Vriesea_friburgensis_N_010","rf",0.184,2,184,92,1000,"raw_mean"
"Vriesea_friburgensis_N_010","svmk",0.081,0.503105590062112,81,161,1000,"raw_mean"
"Vriesea_friburgensis_N_020","bioclim",0.514,1.16289592760181,514,442,1000,"raw_mean"
"Vriesea_friburgensis_N_020","glm",0.207,1.08376963350785,207,191,1000,"raw_mean"
"Vriesea_friburgensis_N_020","maxent",0.194,1.92079207920792,194,101,1000,"raw_mean"
"Vriesea_friburgensis_N_020","rf",0.152,1.5049504950495,152,101,1000,"raw_mean"
"Vriesea_friburgensis_N_020","svmk",0.185,1.48,185,125,1000,"raw_mean"
"Vriesea_friburgensis_N_050","bioclim",0.264,1.85915492957746,264,142,1000,"raw_mean"
"Vriesea_friburgensis_N_050","glm",0.2,1.04712041884817,200,191,1000,"raw_mean"
"Vriesea_friburgensis_N_050","maxent",0.238,1.59731543624161,238,149,1000,"raw_mean"
"Vriesea_friburgensis_N_050","rf",0.199,2.55128205128205,199,78,1000,"raw_mean"
"Vriesea_friburgensis_N_050","svmk",0.12,0.666666666666667,120,180,1000,"raw_mean"
"Vriesea_friburgensis_N_100","bioclim",0.101,0.647435897435897,101,156,1000,"raw_mean"
"Vriesea_friburgensis_N_100","glm",0.226,0.991228070175439,226,228,1000,"raw_mean"
"Vriesea_friburgensis_N_100","maxent",0.217,1.60740740740741,217,135,1000,"raw_mean"
"Vriesea_friburgensis_N_100","rf",0.223,6.19444444444444,223,36,1000,"raw_mean"
"Vriesea_friburgensis_N_100","svmk",0.167,0.897849462365591,167,186,1000,"raw_mean"
"Vriesea_incurvata_C_010","bioclim",0.021,0.0301724137931034,21,696,1000,"raw_mean"
"Vriesea_incurvata_C_010","glm",0.115,0.529953917050691,115,217,1000,"raw_mean"
"Vriesea_incurvata_C_010","maxent",0.189,1.75,189,108,1000,"raw_mean"
"Vriesea_incurvata_C_010","rf",0.149,1.6195652173913,149,92,1000,"raw_mean"
"Vriesea_incurvata_C_010","svmk",0.131,0.903448275862069,131,145,1000,"raw_mean"
"Vriesea_incurvata_C_020","bioclim",0.044,0.0506912442396313,44,868,1000,"raw_mean"
"Vriesea_incurvata_C_020","glm",0.188,0.926108374384236,188,203,1000,"raw_mean"
"Vriesea_incurvata_C_020","maxent",0.221,1.31547619047619,221,168,1000,"raw_mean"
"Vriesea_incurvata_C_020","rf",0.211,1.48591549295775,211,142,1000,"raw_mean"
"Vriesea_incurvata_C_020","svmk",0.087,0.443877551020408,87,196,1000,"raw_mean"
"Vriesea_incurvata_C_050","bioclim",0.409,2.23497267759563,409,183,1000,"raw_mean"
"Vriesea_incurvata_C_050","glm",0.175,0.857843137254902,175,204,1000,"raw_mean"
"Vriesea_incurvata_C_050","maxent",0.237,1.49056603773585,237,159,1000,"raw_mean"
"Vriesea_incurvata_C_050","rf",0.182,1.22972972972973,182,148,1000,"raw_mean"
"Vriesea_incurvata_C_050","svmk",0.118,0.936507936507937,118,126,1000,"raw_mean"
"Vriesea_incurvata_C_100","bioclim",0.377,4.05376344086022,377,93,1000,"raw_mean"
"Vriesea_incurvata_C_100","glm",0.177,0.926701570680628,177,191,1000,"raw_mean"
"Vriesea_incurvata_C_100","maxent",0.215,1.34375,215,160,1000,"raw_mean"
"Vriesea_incurvata_C_100","rf",0.204,1.71428571428571,204,119,1000,"raw_mean"
"Vriesea_incurvata_C_100","svmk",0.07,0.358974358974359,70,195,1000,"raw_mean"
"Vriesea_incurvata_N_010","bioclim",0.078,0.176470588235294,78,442,1000,"raw_mean"
"Vriesea_incurvata_N_010","glm",0.039,0.222857142857143,39,175,1000,"raw_mean"
"Vriesea_incurvata_N_010","maxent",0.098,0.75968992248062,98,129,1000,"raw_mean"
"Vriesea_incurvata_N_010","rf",0.165,1.5,165,110,1000,"raw_mean"
"Vriesea_incurvata_N_010","svmk",0.204,0.995121951219512,204,205,1000,"raw_mean"
"Vriesea_incurvata_N_020","bioclim",0.423,1.08740359897172,423,389,1000,"raw_mean"
"Vriesea_incurvata_N_020","glm",0.172,0.830917874396135,172,207,1000,"raw_mean"
"Vriesea_incurvata_N_020","maxent",0.224,1.15463917525773,224,194,1000,"raw_mean"
"Vriesea_incurvata_N_020","rf",0.227,1.84552845528455,227,123,1000,"raw_mean"
"Vriesea_incurvata_N_020","svmk",0.098,0.494949494949495,98,198,1000,"raw_mean"
"Vriesea_incurvata_N_050","bioclim",0.057,0.280788177339901,57,203,1000,"raw_mean"
"Vriesea_incurvata_N_050","glm",0.127,0.682795698924731,127,186,1000,"raw_mean"
"Vriesea_incurvata_N_050","maxent",0.204,1.1027027027027,204,185,1000,"raw_mean"
"Vriesea_incurvata_N_050","rf",0.228,2.59090909090909,228,88,1000,"raw_mean"
"Vriesea_incurvata_N_050","svmk",0.043,0.204761904761905,43,210,1000,"raw_mean"
"Vriesea_incurvata_N_100","bioclim",0.266,1.65217391304348,266,161,1000,"raw_mean"
"Vriesea_incurvata_N_100","glm",0.216,1.05365853658537,216,205,1000,"raw_mean"
"Vriesea_incurvata_N_100","maxent",0.227,1.35119047619048,227,168,1000,"raw_mean"
"Vriesea_incurvata_N_100","rf",0.208,1.63779527559055,208,127,1000,"raw_mean"
"Vriesea_incurvata_N_100","svmk",0.069,0.379120879120879,69,182,1000,"raw_mean"
"Vriesea_rodigasiana_C_010","bioclim",0.016,0.016260162601626,16,984,1000,"raw_mean"
"Vriesea_rodigasiana_C_010","glm",0.236,1.00854700854701,236,234,1000,"raw_mean"
"Vriesea_rodigasiana_C_010","maxent",0.179,2.32467532467532,179,77,1000,"raw_mean"
"Vriesea_rodigasiana_C_010","rf",0.124,1.06896551724138,124,116,1000,"raw_mean"
"Vriesea_rodigasiana_C_010","svmk",0.069,0.339901477832512,69,203,1000,"raw_mean"
"Vriesea_rodigasiana_C_020","bioclim",0.0701754385964912,0.0897196261682243,48,535,684,"raw_mean"
"Vriesea_rodigasiana_C_020","glm",0.229,1.04090909090909,229,220,1000,"raw_mean"
"Vriesea_rodigasiana_C_020","maxent",0.181,3.48076923076923,181,52,1000,"raw_mean"
"Vriesea_rodigasiana_C_020","rf",0.264,1.73684210526316,264,152,1000,"raw_mean"
"Vriesea_rodigasiana_C_020","svmk",0.214,1.05418719211823,214,203,1000,"raw_mean"
"Vriesea_rodigasiana_C_050","bioclim",0.031,0.0447330447330447,31,693,1000,"raw_mean"
"Vriesea_rodigasiana_C_050","glm",0.165,0.829145728643216,165,199,1000,"raw_mean"
"Vriesea_rodigasiana_C_050","maxent",0.222,1.08823529411765,222,204,1000,"raw_mean"
"Vriesea_rodigasiana_C_050","rf",0.177,1.13461538461538,177,156,1000,"raw_mean"
"Vriesea_rodigasiana_C_050","svmk",0.159,1.33613445378151,159,119,1000,"raw_mean"
"Vriesea_rodigasiana_C_100","bioclim",0.029,0.061965811965812,29,468,1000,"raw_mean"
"Vriesea_rodigasiana_C_100","glm",0.239,1.56209150326797,239,153,1000,"raw_mean"
"Vriesea_rodigasiana_C_100","maxent",0.219,1.04784688995215,219,209,1000,"raw_mean"
"Vriesea_rodigasiana_C_100","rf",0.19,1.40740740740741,190,135,1000,"raw_mean"
"Vriesea_rodigasiana_C_100","svmk",0.081,0.447513812154696,81,181,1000,"raw_mean"
"Vriesea_rodigasiana_N_010","bioclim",0.031,0.0319917440660475,31,969,1000,"raw_mean"
"Vriesea_rodigasiana_N_010","glm",0.228,1.06542056074766,228,214,1000,"raw_mean"
"Vriesea_rodigasiana_N_010","maxent",0.248,3.875,248,64,1000,"raw_mean"
"Vriesea_rodigasiana_N_010","rf",0.146,1.1869918699187,146,123,1000,"raw_mean"
"Vriesea_rodigasiana_N_010","svmk",0.121,0.68361581920904,121,177,1000,"raw_mean"
"Vriesea_rodigasiana_N_020","bioclim",0,0,0,1000,1000,"raw_mean"
"Vriesea_rodigasiana_N_020","glm",0.184,0.929292929292929,184,198,1000,"raw_mean"
"Vriesea_rodigasiana_N_020","maxent",0.163,1.5377358490566,163,106,1000,"raw_mean"
"Vriesea_rodigasiana_N_020","rf",0.186,2.41558441558442,186,77,1000,"raw_mean"
"Vriesea_rodigasiana_N_020","svmk",0.103,0.817460317460317,103,126,1000,"raw_mean"
"Vriesea_rodigasiana_N_050","bioclim",0.054,0.099815157116451,54,541,1000,"raw_mean"
"Vriesea_rodigasiana_N_050","glm",0.202,1.08021390374332,202,187,1000,"raw_mean"
"Vriesea_rodigasiana_N_050","maxent",0.205,1.15168539325843,205,178,1000,"raw_mean"
"Vriesea_rodigasiana_N_050","rf",0.164,1.46428571428571,164,112,1000,"raw_mean"
"Vriesea_rodigasiana_N_050","svmk",0.138,0.851851851851852,138,162,1000,"raw_mean"
"Vriesea_rodigasiana_N_100","bioclim",0.383,1.38768115942029,383,276,1000,"raw_mean"
"Vriesea_rodigasiana_N_100","glm",0.173,0.982954545454545,173,176,1000,"raw_mean"
"Vriesea_rodigasiana_N_100","maxent",0.224,1.29479768786127,224,173,1000,"raw_mean"
"Vriesea_rodigasiana_N_100","rf",0.191,1.64655172413793,191,116,1000,"raw_mean"
"Vriesea_rodigasiana_N_100","svmk",0.12,0.784313725490196,120,153,1000,"raw_mean"
"Vriesea_vagans_C_010","bioclim",0.574,1.35058823529412,574,425,1000,"raw_mean"
"Vriesea_vagans_C_010","maxent",0.112,0.64367816091954,112,174,1000,"raw_mean"
"Vriesea_vagans_C_010","rf",0.126,0.9,126,140,1000,"raw_mean"
"Vriesea_vagans_C_010","svmk",0.164,0.931818181818182,164,176,1000,"raw_mean"
"Vriesea_vagans_C_020","bioclim",0.002,0.00214592274678112,2,932,1000,"raw_mean"
"Vriesea_vagans_C_020","glm",0.166,0.89247311827957,166,186,1000,"raw_mean"
"Vriesea_vagans_C_020","maxent",0.237,2.02564102564103,237,117,1000,"raw_mean"
"Vriesea_vagans_C_020","rf",0.104,0.866666666666667,104,120,1000,"raw_mean"
"Vriesea_vagans_C_020","svmk",0.139,0.992857142857143,139,140,1000,"raw_mean"
"Vriesea_vagans_C_050","bioclim",0.004,0.00617283950617284,4,648,1000,"raw_mean"
"Vriesea_vagans_C_050","glm",0.174,0.90625,174,192,1000,"raw_mean"
"Vriesea_vagans_C_050","maxent",0.212,1.06532663316583,212,199,1000,"raw_mean"
"Vriesea_vagans_C_050","rf",0.185,1.27586206896552,185,145,1000,"raw_mean"
"Vriesea_vagans_C_050","svmk",0.106,0.592178770949721,106,179,1000,"raw_mean"
"Vriesea_vagans_C_100","bioclim",0.344,3.44,344,100,1000,"raw_mean"
"Vriesea_vagans_C_100","glm",0.211,1.08205128205128,211,195,1000,"raw_mean"
"Vriesea_vagans_C_100","maxent",0.219,1.12307692307692,219,195,1000,"raw_mean"
"Vriesea_vagans_C_100","rf",0.218,1.34567901234568,218,162,1000,"raw_mean"
"Vriesea_vagans_C_100","svmk",0.148,1.02777777777778,148,144,1000,"raw_mean"
"Vriesea_vagans_N_010","bioclim",0.014,0.0141987829614604,14,986,1000,"raw_mean"
"Vriesea_vagans_N_010","glm",0.206,1,206,206,1000,"raw_mean"
"Vriesea_vagans_N_010","maxent",0.245,245,245,1,1000,"raw_mean"
"Vriesea_vagans_N_010","rf",0.093,0.659574468085106,93,141,1000,"raw_mean"
"Vriesea_vagans_N_010","svmk",0.101,0.564245810055866,101,179,1000,"raw_mean"
"Vriesea_vagans_N_020","bioclim",0.318,0.473919523099851,318,671,1000,"raw_mean"
"Vriesea_vagans_N_020","glm",0.18,0.849056603773585,180,212,1000,"raw_mean"
"Vriesea_vagans_N_020","maxent",0.16,1.53846153846154,160,104,1000,"raw_mean"
"Vriesea_vagans_N_020","rf",0.199,1.80909090909091,199,110,1000,"raw_mean"
"Vriesea_vagans_N_020","svmk",0.102,0.953271028037383,102,107,1000,"raw_mean"
"Vriesea_vagans_N_050","bioclim",0.451,1.87916666666667,451,240,1000,"raw_mean"
"Vriesea_vagans_N_050","glm",0.191,1.04371584699454,191,183,1000,"raw_mean"
"Vriesea_vagans_N_050","maxent",0.202,0.985365853658537,202,205,1000,"raw_mean"
"Vriesea_vagans_N_050","rf",0.197,1.66949152542373,197,118,1000,"raw_mean"
"Vriesea_vagans_N_050","svmk",0.091,0.464285714285714,91,196,1000,"raw_mean"
"Vriesea_vagans_N_100","bioclim",0.108,0.267326732673267,108,404,1000,"raw_mean"
"Vriesea_vagans_N_100","glm",0.208,1.03482587064677,208,201,1000,"raw_mean"
"Vriesea_vagans_N_100","maxent",0.214,1.06467661691542,214,201,1000,"raw_mean"
"Vriesea_vagans_N_100","rf",0.199,1.71551724137931,199,116,1000,"raw_mean"
"Vriesea_vagans_N_100","svmk",0.138,0.802325581395349,138,172,1000,"raw_mean"
