"treatment","genus","epithet","clump","size","treatment1","algorithm","AUC","TSS","pROC","omission","M1","M2","good","bad","total","mod","M3"
"Gomesa_ranifera_C_010","Gomesa","ranifera","C","010","Gomesa_ranifera_C_010","glm",0.924375,0.8825,1.62988638571367,1,0.162,0.875675675675676,162,185,1000,"raw_mean_cut",0.46685878962536
"Gomesa_ranifera_C_010","Gomesa","ranifera","C","010","Gomesa_ranifera_C_010","maxent",0.9375,0.9075,1.72117163376877,0.078470575548625,0.169,1.74226804123711,169,97,1000,"raw_mean_cut",0.635338345864662
"Gomesa_ranifera_C_010","Gomesa","ranifera","C","010","Gomesa_ranifera_C_010","rf",0.85375,0.7925,1.77393516634709,0.170520783564262,0.153,0.938650306748466,153,163,1000,"raw_mean_cut",0.484177215189873
"Gomesa_ranifera_C_010","Gomesa","ranifera","C","010","Gomesa_ranifera_C_010","svmk",0.75,0.63,1.59967083354696,0.263562249476151,0.199,1.79279279279279,199,111,1000,"raw_mean_cut",0.641935483870968
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","bioclim",0.81921875,0.58,1.94048932028876,0.247422098449496,0.018,0.0636042402826855,18,283,1000,"raw_mean_cut",0.0598006644518272
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","glm",0.9053125,0.775,1.58324838165623,0,0.153,0.651063829787234,153,235,1000,"raw_mean_cut",0.394329896907216
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","maxent",0.8409375,0.71375,1.58155660172247,0.136077777915819,0.173,2.1625,173,80,1000,"raw_mean_cut",0.683794466403162
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","rf",0.8178125,0.63625,1.59317881147697,0.150020834984503,0.139,1.29906542056075,139,107,1000,"raw_mean_cut",0.565040650406504
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","svmk",0.6928125,0.47875,1.14047757633712,0.284220815762186,0.11,0.728476821192053,110,151,1000,"raw_mean_cut",0.421455938697318
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","bioclim",0.8083125,0.54125,1.89380399146487,0.225384624705532,0.214,2.60975609756098,214,82,1000,"raw_mean_cut",0.722972972972973
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","glm",0.861,0.705,1.49074287694327,0.099033816425121,0.15,0.75,150,200,1000,"raw_mean_cut",0.428571428571429
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","maxent",0.882,0.7275,1.51743272360011,0.122611406424163,0.218,1.98181818181818,218,110,1000,"raw_mean_cut",0.664634146341463
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","rf",0.8729375,0.675,1.44020267943738,0.147614838173744,0.166,1.36065573770492,166,122,1000,"raw_mean_cut",0.576388888888889
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","svmk",0.816125,0.5875,1.17532281503952,0.103934868110126,0.159,1.05298013245033,159,151,1000,"raw_mean_cut",0.512903225806452
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","bioclim",0.847302631578947,0.612631578947368,1.8703274192938,0.183737153450596,0.249,0.922222222222222,249,270,1000,"raw_mean_cut",0.479768786127168
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","glm",0.921118421052632,0.756776315789474,1.55614343786934,0.060037528213368,0.146,1.35185185185185,146,108,1000,"raw_mean_cut",0.574803149606299
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","maxent",0.941907894736842,0.764736842105263,1.64663824933357,0.118178666630882,0.166,1.74736842105263,166,95,1000,"raw_mean_cut",0.636015325670498
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","rf",0.92266447368421,0.764802631578948,1.51527883759554,0.143040287824341,0.189,1.44274809160305,189,131,1000,"raw_mean_cut",0.590625
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","svmk",0.846644736842106,0.704473684210526,1.10915169686135,0.0954110521256259,0.123,0.86013986013986,123,143,1000,"raw_mean_cut",0.462406015037594
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","bioclim",0.723125,0.37125,1.90954312490578,0.281758576279124,0.077,0.0834236186348862,77,923,1000,"raw_mean_cut",0.077
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","glm",0.689375,0.53625,1.44408679461248,NA,0.149,0.693023255813954,149,215,1000,"raw_mean_cut",0.409340659340659
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","maxent",0.674375,0.5775,1.54871973148084,0.24589289248284,0.167,2.03658536585366,167,82,1000,"raw_mean_cut",0.670682730923695
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","rf",0.78,0.65625,1.64961377155589,0.242294011606737,0.227,4.36538461538461,227,52,1000,"raw_mean_cut",0.813620071684588
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","svmk",0.804375,0.73625,1.65642194097279,0.178342886741268,0.086,0.441025641025641,86,195,1000,"raw_mean_cut",0.306049822064057
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","bioclim",0.7571875,0.525,1.98889110484326,0.0537533750375004,0.314,0.595825426944972,314,527,1000,"raw_mean_cut",0.373365041617122
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","glm",0.8965625,0.79125,1.61562627260241,0.0196078431372549,0.156,0.923076923076923,156,169,1000,"raw_mean_cut",0.48
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","maxent",0.903125,0.82,1.76019425068595,0.105709231240661,0.189,1.90909090909091,189,99,1000,"raw_mean_cut",0.65625
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","rf",0.885,0.7725,1.7351620400901,0.127262014214205,0.157,1.42727272727273,157,110,1000,"raw_mean_cut",0.588014981273408
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","svmk",0.90375,0.815,1.16482014518262,0.150307252087438,0.089,0.489010989010989,89,182,1000,"raw_mean_cut",0.328413284132841
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","bioclim",0.837152777777778,0.609861111111111,1.88523885511101,0.224972241211766,0.258,1.62264150943396,258,159,1000,"raw_mean_cut",0.618705035971223
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","glm",0.881805555555556,0.659166666666667,1.5290138587224,0.295918367346939,0.126,0.6,126,210,1000,"raw_mean_cut",0.375
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","maxent",0.915277777777778,0.756666666666667,1.59607525543035,0.148293735117838,0.233,4.75510204081633,233,49,1000,"raw_mean_cut",0.826241134751773
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","rf",0.854583333333333,0.657083333333333,1.39824661343264,0.168484360520202,0.218,1.744,218,125,1000,"raw_mean_cut",0.635568513119534
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","svmk",0.748055555555555,0.586666666666666,1.102330023205,0.105498922755802,0.159,0.832460732984293,159,191,1000,"raw_mean_cut",0.454285714285714
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","bioclim",0.862565789473684,0.580263157894737,1.82990779728601,0.237691044454551,0.132,0.835443037974684,132,158,1000,"raw_mean_cut",0.455172413793103
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","glm",0.934342105263158,0.80046052631579,1.52442068018449,0.042277001777055,0.158,1.06756756756757,158,148,1000,"raw_mean_cut",0.516339869281046
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","maxent",0.958092105263158,0.835394736842105,1.69091597716099,0.0723026630394164,0.189,1.76635514018692,189,107,1000,"raw_mean_cut",0.638513513513513
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","rf",0.943618421052632,0.81921052631579,1.56932042067209,0.105219575120699,0.171,1.07547169811321,171,159,1000,"raw_mean_cut",0.518181818181818
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","svmk",0.927763157894737,0.849736842105263,1.37127828181574,0.0475109146823397,0.133,0.738888888888889,133,180,1000,"raw_mean_cut",0.424920127795527
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","bioclim",0.665416666666667,0.360416666666667,1.91991283009286,0.332312702625689,0.435,0.769911504424779,435,565,1000,"raw_mean_cut",0.435
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","glm",0.807083333333333,0.683333333333333,1.44230806944057,NA,0.127,0.610576923076923,127,208,1000,"raw_mean_cut",0.37910447761194
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","maxent",0.721666666666667,0.51875,1.41909773113947,0.233985335376337,0.1,0.671140939597315,100,149,1000,"raw_mean_cut",0.401606425702811
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","rf",0.645833333333333,0.434166666666667,1.35282229531149,0.319705800335932,0.112,0.67065868263473,112,167,1000,"raw_mean_cut",0.401433691756272
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","svmk",0.671666666666667,0.445416666666667,1.55410603751312,0.217005468713009,0.102,0.64968152866242,102,157,1000,"raw_mean_cut",0.393822393822394
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","bioclim",0.678,0.405,1.94930896903602,0.260779313345244,0.152,0.771573604060914,152,197,1000,"raw_mean_cut",0.435530085959885
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","glm",0.85925,0.72875,1.53611134634854,NA,0.128,0.825806451612903,128,155,1000,"raw_mean_cut",0.452296819787986
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","maxent",0.8835,0.7375,1.47735094017032,0.14218621247799,0.193,1.94949494949495,193,99,1000,"raw_mean_cut",0.660958904109589
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","rf",0.85775,0.72,1.51714490918474,0.154620470574454,0.156,1.85714285714286,156,84,1000,"raw_mean_cut",0.65
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","svmk",0.75575,0.54625,1.19000304991731,0.128024098217839,0.131,1.03968253968254,131,126,1000,"raw_mean_cut",0.509727626459144
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","bioclim",0.782291666666666,0.544166666666667,1.91582896114601,0.231878509349765,0.214,0.692556634304207,214,309,1000,"raw_mean_cut",0.409177820267686
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","glm",0.8271875,0.57875,1.46566831919255,0.514150943396226,0.125,0.78125,125,160,1000,"raw_mean_cut",0.43859649122807
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","maxent",0.905833333333333,0.720416666666667,1.45848857439713,0.121157982463009,0.188,1.95833333333333,188,96,1000,"raw_mean_cut",0.661971830985915
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","rf",0.871927083333333,0.681666666666667,1.37688888875727,0.165127104409774,0.188,1.91836734693878,188,98,1000,"raw_mean_cut",0.657342657342657
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","svmk",0.8725,0.700416666666667,1.09800120394024,0.105111669544073,0.184,1.03370786516854,184,178,1000,"raw_mean_cut",0.50828729281768
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","bioclim",0.780989583333334,0.482083333333333,1.85528264489034,0.242096259896786,0.183,1.24489795918367,183,147,1000,"raw_mean_cut",0.554545454545455
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","glm",0.86734375,0.626666666666667,1.3705598344547,0.0581459116165654,0.122,1,122,122,1000,"raw_mean_cut",0.5
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","maxent",0.91265625,0.709583333333334,1.49560933668122,0.139358559323962,0.163,1.63,163,100,1000,"raw_mean_cut",0.619771863117871
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","rf",0.897552083333333,0.661666666666667,1.24012255073293,0.190376464280841,0.16,1.50943396226415,160,106,1000,"raw_mean_cut",0.601503759398496
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","svmk",0.85859375,0.695416666666666,1.04960795906609,0.13224615751212,0.143,0.794444444444444,143,180,1000,"raw_mean_cut",0.442724458204334
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","bioclim",0.526875,0.1225,1.97255668642683,0.407140522780459,0.368,1.06666666666667,368,345,1000,"raw_mean_cut",0.516129032258065
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","glm",0.445416666666666,0.157083333333333,1.34104095952627,NA,0.132,0.586666666666667,132,225,1000,"raw_mean_cut",0.369747899159664
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","maxent",0.399583333333333,0.245416666666667,1.40390316336756,0.423652869329156,0.113,1.1078431372549,113,102,1000,"raw_mean_cut",0.525581395348837
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","rf",0.333125,0.1375,1.20934121333029,0.461242581856592,0.159,1.55882352941176,159,102,1000,"raw_mean_cut",0.609195402298851
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","svmk",0.44625,0.31375,1.27445319660949,0.332276810309843,0.171,1.14765100671141,171,149,1000,"raw_mean_cut",0.534375
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","bioclim",0.730625,0.4975,1.96333168714142,0.142736892736893,0.268,1.38144329896907,268,194,1000,"raw_mean_cut",0.58008658008658
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","glm",0.8705,0.74875,1.53480313439231,NA,0.157,0.882022471910112,157,178,1000,"raw_mean_cut",0.46865671641791
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","maxent",0.89675,0.73625,1.5269557432921,0.152253069411608,0.16,1.42857142857143,160,112,1000,"raw_mean_cut",0.588235294117647
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","rf",0.856,0.69625,1.48903564830423,0.22804090009703,0.108,0.931034482758621,108,116,1000,"raw_mean_cut",0.482142857142857
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","svmk",0.7835,0.61625,1.39349358428096,0.179646137313897,0.094,0.583850931677019,94,161,1000,"raw_mean_cut",0.368627450980392
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","bioclim",0.77390625,0.515416666666667,1.88581699661391,0.280516168127599,0.187,1.23026315789474,187,152,1000,"raw_mean_cut",0.551622418879056
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","glm",0.845833333333333,0.628333333333334,1.48671965657107,0.369047619047619,0.155,1.07638888888889,155,144,1000,"raw_mean_cut",0.518394648829431
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","maxent",0.913229166666667,0.760833333333333,1.46230167797261,0.128701432172654,0.178,1.78,178,100,1000,"raw_mean_cut",0.640287769784173
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","rf",0.872916666666667,0.68125,1.37596806820851,0.178024712906403,0.169,1.4695652173913,169,115,1000,"raw_mean_cut",0.595070422535211
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","svmk",0.7984375,0.555416666666667,1.06051638764995,0.137469957918964,0.132,0.771929824561403,132,171,1000,"raw_mean_cut",0.435643564356436
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","bioclim",0.827786458333333,0.560416666666667,1.85667270841026,0.278526016346254,0.135,1.03053435114504,135,131,1000,"raw_mean_cut",0.507518796992481
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","glm",0.859947916666667,0.6325,1.41980551002468,0.0957078591131254,0.128,0.810126582278481,128,158,1000,"raw_mean_cut",0.447552447552448
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","maxent",0.92265625,0.736666666666666,1.43161246664482,0.143297884260595,0.172,1.73737373737374,172,99,1000,"raw_mean_cut",0.634686346863469
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","rf",0.90546875,0.695,1.28060828347619,0.149637383581313,0.184,1.64285714285714,184,112,1000,"raw_mean_cut",0.621621621621622
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","svmk",0.858125,0.67875,1.04864826475803,0.0861626541074748,0.173,0.961111111111111,173,180,1000,"raw_mean_cut",0.490084985835694
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","bioclim",0.4425,0,NA,0.5,0.185,0.226993865030675,185,815,1000,"raw_mean_cut",0.185
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","glm",0.613125,0.415,1.40783617748227,NA,0.191,0.819742489270386,191,233,1000,"raw_mean_cut",0.450471698113208
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","maxent",0.66625,0.45875,1.4992393664036,0.349937167020649,0.125,0.78125,125,160,1000,"raw_mean_cut",0.43859649122807
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","rf",0.6571875,0.5075,1.68875588369014,0.188849178996045,0.126,1.21153846153846,126,104,1000,"raw_mean_cut",0.547826086956522
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","svmk",0.608125,0.47875,1.71735018958179,0.128186628186628,0.117726657645467,0.674418604651163,87,129,739,"raw_mean_cut",0.402777777777778
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","bioclim",0.750625,0.5375,1.96931854280757,0.201953940109055,0.334,0.516228748068006,334,647,1000,"raw_mean_cut",0.340468909276249
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","glm",0.642916666666667,0.3975,1.35871160764144,NA,0.25,1,250,250,1000,"raw_mean_cut",0.5
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","maxent",0.689583333333333,0.525,1.3404296953951,0.320924913355182,0.149,0.748743718592965,149,199,1000,"raw_mean_cut",0.42816091954023
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","rf",0.69875,0.54,1.4322296343517,0.159092355761686,0.165,1.66666666666667,165,99,1000,"raw_mean_cut",0.625
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","svmk",0.595,0.389583333333333,1.34070027274318,0.138499896964122,0.124352331606218,0.8,48,60,386,"raw_mean_cut",0.444444444444444
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","bioclim",0.738020833333333,0.525,1.96418877103098,0.227327288098163,0.283,2.33884297520661,283,121,1000,"raw_mean_cut",0.70049504950495
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","glm",0.745,0.519583333333333,1.40278762827926,NA,0.211,5.14634146341463,211,41,1000,"raw_mean_cut",0.837301587301587
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","maxent",0.766666666666667,0.556666666666667,1.41295806640693,0.216675197541339,0.21,1.27272727272727,210,165,1000,"raw_mean_cut",0.56
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","rf",0.738333333333333,0.588333333333333,1.33940647723722,0.21967184911854,0.141,1.16528925619835,141,121,1000,"raw_mean_cut",0.538167938931298
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","svmk",0.521458333333333,0.386666666666667,1.08022635080025,0.0503272021136143,0.137,0.688442211055276,137,199,1000,"raw_mean_cut",0.407738095238095
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","bioclim",0.750480769230769,0.415576923076923,1.8815711437401,0.27396966503216,0.141,1.11023622047244,141,127,1000,"raw_mean_cut",0.526119402985075
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","glm",0.714134615384615,0.431730769230769,1.4170458933548,NA,0.232,Inf,232,0,1000,"raw_mean_cut",1
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","maxent",0.812115384615385,0.533942307692308,1.52463936916593,0.248798197509786,0.235,2.25961538461538,235,104,1000,"raw_mean_cut",0.693215339233038
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","rf",0.778269230769231,0.481826923076923,1.29239379097817,0.319671305653126,0.13,0.8125,130,160,1000,"raw_mean_cut",0.448275862068966
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","svmk",0.663173076923077,0.375096153846154,1.01375104367061,0.291844711931744,0.205,1,205,205,1000,"raw_mean_cut",0.5
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","bioclim",0.526875,0.07125,NA,0.450174825174825,0.002,0.00200400801603206,2,998,1000,"raw_mean_cut",0.002
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","glm",0.50375,0.1075,1.27682022320619,NA,0,0,0,250,1000,"raw_mean_cut",0
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","maxent",0.550625,0.40125,1.31250257895106,0.332743574845064,0.142,1.27927927927928,142,111,1000,"raw_mean_cut",0.561264822134387
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","rf",0.5659375,0.34375,1.39584683062366,0.367040341546427,0.069,0.341584158415842,69,202,1000,"raw_mean_cut",0.254612546125461
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","svmk",0.5375,0.34875,1.48134453965948,0.283390587206011,0.144,1.08270676691729,144,133,1000,"raw_mean_cut",0.51985559566787
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","bioclim",0.500416666666667,0.156666666666666,1.95959623235877,0.298110216362294,0.0121654501216545,0.0132275132275132,10,756,822,"raw_mean_cut",0.0130548302872063
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","glm",0.454166666666667,0.0545833333333332,1.10423162308309,NA,0.25,1,250,250,1000,"raw_mean_cut",0.5
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","maxent",0.557083333333333,0.444166666666667,1.27671119815139,0.237864619867112,0.194,3.23333333333333,194,60,1000,"raw_mean_cut",0.763779527559055
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","rf",0.597708333333333,0.455416666666667,1.26450147532088,0.217229657296976,0.112,0.695652173913043,112,161,1000,"raw_mean_cut",0.41025641025641
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","svmk",0.345416666666667,0.20375,1.23881473275308,0.334686138016579,0.178,1.14838709677419,178,155,1000,"raw_mean_cut",0.534534534534535
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","bioclim",0.594895833333334,0.3125,1.96270413831595,0.348945170792144,0.167,0.457534246575342,167,365,1000,"raw_mean_cut",0.31390977443609
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","glm",0.685833333333334,0.455,1.33956509562075,NA,0.139,0.72020725388601,139,193,1000,"raw_mean_cut",0.418674698795181
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","maxent",0.683125,0.45125,1.53322882289309,0.286707434464704,0.164,1.82222222222222,164,90,1000,"raw_mean_cut",0.645669291338583
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","rf",0.6125,0.384166666666666,1.34248110200242,0.353946897272697,0.141,1.23684210526316,141,114,1000,"raw_mean_cut",0.552941176470588
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","svmk",0.567291666666667,0.3025,1.45095662078088,0.272917387719326,0.083,0.436842105263158,83,190,1000,"raw_mean_cut",0.304029304029304
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","bioclim",0.627307692307692,0.322403846153846,1.89752054338003,0.277986064700855,0.239,1.77037037037037,239,135,1000,"raw_mean_cut",0.63903743315508
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","glm",0.629134615384615,0.338942307692308,1.23307646254518,NA,0.177,0.762931034482759,177,232,1000,"raw_mean_cut",0.432762836185819
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","maxent",0.751346153846154,0.437884615384615,1.6686489094987,0.217735220591204,0.164,1.27131782945736,164,129,1000,"raw_mean_cut",0.559726962457338
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","rf",0.748846153846154,0.44076923076923,1.23016811138682,0.272709130043094,0.173,1.78350515463918,173,97,1000,"raw_mean_cut",0.640740740740741
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","svmk",0.689903846153846,0.404230769230769,1.05289213478342,0.153487196584711,0.195,1.35416666666667,195,144,1000,"raw_mean_cut",0.575221238938053
