"treatment","genus","epithet","clump","size","treatment1","algorithm","AUC","TSS","pROC","omission","M1","M2","good","bad","total","mod","M3"
"Encyclia_patens_N_100","Encyclia","patens","N","100","Encyclia_patens_N_100","svmk",0.75125,0.465416666666666,1.05934926347064,0.314118607567544,0.108,0.519230769230769,108,208,1000,"raw_mean",0.341772151898734
"Gomesa_ranifera_C_010","Gomesa","ranifera","C","010","Gomesa_ranifera_C_010","bioclim",0.515625,0.1025,1.98475349469013,0.413135593220339,0.017,0.0349075975359343,17,487,1000,"raw_mean",0.0337301587301587
"Gomesa_ranifera_C_010","Gomesa","ranifera","C","010","Gomesa_ranifera_C_010","glm",0.924375,0.8825,1.62988638571367,1,0.241,1.10045662100457,241,219,1000,"raw_mean",0.523913043478261
"Gomesa_ranifera_C_010","Gomesa","ranifera","C","010","Gomesa_ranifera_C_010","maxent",0.9375,0.9075,1.72117163376877,0.078470575548625,0.176,1.41935483870968,176,124,1000,"raw_mean",0.586666666666667
"Gomesa_ranifera_C_010","Gomesa","ranifera","C","010","Gomesa_ranifera_C_010","rf",0.85375,0.7925,1.77393516634709,0.170520783564262,0.145,1.70588235294118,145,85,1000,"raw_mean",0.630434782608696
"Gomesa_ranifera_C_010","Gomesa","ranifera","C","010","Gomesa_ranifera_C_010","svmk",0.75,0.63,1.59967083354696,0.263562249476151,0.076,0.633333333333333,76,120,1000,"raw_mean",0.387755102040816
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","bioclim",0.81921875,0.58,1.94048932028876,0.247422098449496,0.123,0.254658385093168,123,483,1000,"raw_mean",0.202970297029703
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","glm",0.9053125,0.775,1.58324838165623,0,0.177,0.988826815642458,177,179,1000,"raw_mean",0.497191011235955
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","maxent",0.8409375,0.71375,1.58155660172247,0.136077777915819,0.158,1.1969696969697,158,132,1000,"raw_mean",0.544827586206897
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","rf",0.8178125,0.63625,1.59317881147697,0.150020834984503,0.173,2.08433734939759,173,83,1000,"raw_mean",0.67578125
"Gomesa_ranifera_C_020","Gomesa","ranifera","C","020","Gomesa_ranifera_C_020","svmk",0.6928125,0.47875,1.14047757633712,0.284220815762186,0.146,0.839080459770115,146,174,1000,"raw_mean",0.45625
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","bioclim",0.8083125,0.54125,1.89380399146487,0.225384624705532,0.173,0.752173913043478,173,230,1000,"raw_mean",0.429280397022333
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","glm",0.861,0.705,1.49074287694327,0.099033816425121,0.225,1.125,225,200,1000,"raw_mean",0.529411764705882
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","maxent",0.882,0.7275,1.51743272360011,0.122611406424163,0.228,1.58333333333333,228,144,1000,"raw_mean",0.612903225806452
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","rf",0.8729375,0.675,1.44020267943738,0.147614838173744,0.211,2.26881720430108,211,93,1000,"raw_mean",0.694078947368421
"Gomesa_ranifera_C_050","Gomesa","ranifera","C","050","Gomesa_ranifera_C_050","svmk",0.816125,0.5875,1.17532281503952,0.103934868110126,0.142,0.850299401197605,142,167,1000,"raw_mean",0.459546925566343
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","bioclim",0.847302631578947,0.612631578947368,1.8703274192938,0.183737153450596,0.076,0.149606299212598,76,508,1000,"raw_mean",0.13013698630137
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","glm",0.921118421052632,0.756776315789474,1.55614343786934,0.060037528213368,0.217,1.13020833333333,217,192,1000,"raw_mean",0.530562347188264
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","maxent",0.941907894736842,0.764736842105263,1.64663824933357,0.118178666630882,0.192,1.4014598540146,192,137,1000,"raw_mean",0.583586626139818
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","rf",0.92266447368421,0.764802631578948,1.51527883759554,0.143040287824341,0.207,2.91549295774648,207,71,1000,"raw_mean",0.744604316546763
"Gomesa_ranifera_C_100","Gomesa","ranifera","C","100","Gomesa_ranifera_C_100","svmk",0.846644736842106,0.704473684210526,1.10915169686135,0.0954110521256259,0.134,0.797619047619048,134,168,1000,"raw_mean",0.443708609271523
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","bioclim",0.723125,0.37125,1.90954312490578,0.281758576279124,0.053,0.0559662090813094,53,947,1000,"raw_mean",0.053
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","glm",0.689375,0.53625,1.44408679461248,NA,0.185,0.893719806763285,185,207,1000,"raw_mean",0.471938775510204
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","maxent",0.674375,0.5775,1.54871973148084,0.24589289248284,0.126,1.29896907216495,126,97,1000,"raw_mean",0.565022421524664
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","rf",0.78,0.65625,1.64961377155589,0.242294011606737,0.215,1.79166666666667,215,120,1000,"raw_mean",0.641791044776119
"Gomesa_ranifera_N_010","Gomesa","ranifera","N","010","Gomesa_ranifera_N_010","svmk",0.804375,0.73625,1.65642194097279,0.178342886741268,0.157,0.969135802469136,157,162,1000,"raw_mean",0.492163009404389
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","bioclim",0.7571875,0.525,1.98889110484326,0.0537533750375004,0.03,0.0390117035110533,30,769,1000,"raw_mean",0.0375469336670839
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","glm",0.8965625,0.79125,1.61562627260241,0.0196078431372549,0.207,0.976415094339623,207,212,1000,"raw_mean",0.494033412887828
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","maxent",0.903125,0.82,1.76019425068595,0.105709231240661,0.175,1,175,175,1000,"raw_mean",0.5
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","rf",0.885,0.7725,1.7351620400901,0.127262014214205,0.195,2.78571428571429,195,70,1000,"raw_mean",0.735849056603774
"Gomesa_ranifera_N_020","Gomesa","ranifera","N","020","Gomesa_ranifera_N_020","svmk",0.90375,0.815,1.16482014518262,0.150307252087438,0.071,0.425149700598802,71,167,1000,"raw_mean",0.298319327731092
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","bioclim",0.837152777777778,0.609861111111111,1.88523885511101,0.224972241211766,0.476,3.5,476,136,1000,"raw_mean",0.777777777777778
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","glm",0.881805555555556,0.659166666666667,1.5290138587224,0.295918367346939,0.232,1.18367346938776,232,196,1000,"raw_mean",0.542056074766355
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","maxent",0.915277777777778,0.756666666666667,1.59607525543035,0.148293735117838,0.23,1.26373626373626,230,182,1000,"raw_mean",0.558252427184466
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","rf",0.854583333333333,0.657083333333333,1.39824661343264,0.168484360520202,0.227,3.43939393939394,227,66,1000,"raw_mean",0.774744027303754
"Gomesa_ranifera_N_050","Gomesa","ranifera","N","050","Gomesa_ranifera_N_050","svmk",0.748055555555555,0.586666666666666,1.102330023205,0.105498922755802,0.094,0.666666666666667,94,141,1000,"raw_mean",0.4
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","bioclim",0.862565789473684,0.580263157894737,1.82990779728601,0.237691044454551,0.258,1.42541436464088,258,181,1000,"raw_mean",0.587699316628702
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","glm",0.934342105263158,0.80046052631579,1.52442068018449,0.042277001777055,0.214,1.05418719211823,214,203,1000,"raw_mean",0.513189448441247
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","maxent",0.958092105263158,0.835394736842105,1.69091597716099,0.0723026630394164,0.216,1.22727272727273,216,176,1000,"raw_mean",0.551020408163265
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","rf",0.943618421052632,0.81921052631579,1.56932042067209,0.105219575120699,0.214,3.6271186440678,214,59,1000,"raw_mean",0.783882783882784
"Gomesa_ranifera_N_100","Gomesa","ranifera","N","100","Gomesa_ranifera_N_100","svmk",0.927763157894737,0.849736842105263,1.37127828181574,0.0475109146823397,0.107,0.569148936170213,107,188,1000,"raw_mean",0.36271186440678
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","bioclim",0.665416666666667,0.360416666666667,1.91991283009286,0.332312702625689,0.161,0.191895113230036,161,839,1000,"raw_mean",0.161
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","glm",0.807083333333333,0.683333333333333,1.44230806944057,NA,0.231,1.22872340425532,231,188,1000,"raw_mean",0.551312649164678
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","maxent",0.721666666666667,0.51875,1.41909773113947,0.233985335376337,0.18,1.48760330578512,180,121,1000,"raw_mean",0.598006644518272
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","rf",0.645833333333333,0.434166666666667,1.35282229531149,0.319705800335932,0.112,1.20430107526882,112,93,1000,"raw_mean",0.546341463414634
"Hatiora_salicornioides_C_010","Hatiora","salicornioides","C","010","Hatiora_salicornioides_C_010","svmk",0.671666666666667,0.445416666666667,1.55410603751312,0.217005468713009,0.162,1.25581395348837,162,129,1000,"raw_mean",0.556701030927835
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","bioclim",0.678,0.405,1.94930896903602,0.260779313345244,0.183,1.27972027972028,183,143,1000,"raw_mean",0.561349693251534
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","glm",0.85925,0.72875,1.53611134634854,NA,0.186,1.08139534883721,186,172,1000,"raw_mean",0.519553072625698
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","maxent",0.8835,0.7375,1.47735094017032,0.14218621247799,0.194,1.41605839416058,194,137,1000,"raw_mean",0.586102719033233
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","rf",0.85775,0.72,1.51714490918474,0.154620470574454,0.18,1.97802197802198,180,91,1000,"raw_mean",0.664206642066421
"Hatiora_salicornioides_C_020","Hatiora","salicornioides","C","020","Hatiora_salicornioides_C_020","svmk",0.75575,0.54625,1.19000304991731,0.128024098217839,0.108,0.687898089171974,108,157,1000,"raw_mean",0.407547169811321
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","bioclim",0.782291666666666,0.544166666666667,1.91582896114601,0.231878509349765,0.394,2.41717791411043,394,163,1000,"raw_mean",0.707360861759425
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","glm",0.8271875,0.57875,1.46566831919255,0.514150943396226,0.195,1.18181818181818,195,165,1000,"raw_mean",0.541666666666667
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","maxent",0.905833333333333,0.720416666666667,1.45848857439713,0.121157982463009,0.23,1.41104294478528,230,163,1000,"raw_mean",0.585241730279898
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","rf",0.871927083333333,0.681666666666667,1.37688888875727,0.165127104409774,0.186,1.58974358974359,186,117,1000,"raw_mean",0.613861386138614
"Hatiora_salicornioides_C_050","Hatiora","salicornioides","C","050","Hatiora_salicornioides_C_050","svmk",0.8725,0.700416666666667,1.09800120394024,0.105111669544073,0.13,0.787878787878788,130,165,1000,"raw_mean",0.440677966101695
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","bioclim",0.780989583333334,0.482083333333333,1.85528264489034,0.242096259896786,0.266,1.87323943661972,266,142,1000,"raw_mean",0.651960784313726
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","glm",0.86734375,0.626666666666667,1.3705598344547,0.0581459116165654,0.166,1.12925170068027,166,147,1000,"raw_mean",0.530351437699681
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","maxent",0.91265625,0.709583333333334,1.49560933668122,0.139358559323962,0.228,1.48051948051948,228,154,1000,"raw_mean",0.596858638743455
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","rf",0.897552083333333,0.661666666666667,1.24012255073293,0.190376464280841,0.214,2.09803921568627,214,102,1000,"raw_mean",0.677215189873418
"Hatiora_salicornioides_C_100","Hatiora","salicornioides","C","100","Hatiora_salicornioides_C_100","svmk",0.85859375,0.695416666666666,1.04960795906609,0.13224615751212,0.1,0.540540540540541,100,185,1000,"raw_mean",0.350877192982456
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","bioclim",0.526875,0.1225,1.97255668642683,0.407140522780459,0.462,2.25365853658537,462,205,1000,"raw_mean",0.692653673163418
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","glm",0.445416666666666,0.157083333333333,1.34104095952627,NA,0.026,0.1256038647343,26,207,1000,"raw_mean",0.111587982832618
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","maxent",0.399583333333333,0.245416666666667,1.40390316336756,0.423652869329156,0.141,1.5,141,94,1000,"raw_mean",0.6
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","rf",0.333125,0.1375,1.20934121333029,0.461242581856592,0.152,1.36936936936937,152,111,1000,"raw_mean",0.577946768060836
"Hatiora_salicornioides_N_010","Hatiora","salicornioides","N","010","Hatiora_salicornioides_N_010","svmk",0.44625,0.31375,1.27445319660949,0.332276810309843,0.142,0.75531914893617,142,188,1000,"raw_mean",0.43030303030303
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","bioclim",0.730625,0.4975,1.96333168714142,0.142736892736893,0.332,2.06211180124224,332,161,1000,"raw_mean",0.67342799188641
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","glm",0.8705,0.74875,1.53480313439231,NA,0.174,0.844660194174757,174,206,1000,"raw_mean",0.457894736842105
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","maxent",0.89675,0.73625,1.5269557432921,0.152253069411608,0.224,1.29479768786127,224,173,1000,"raw_mean",0.564231738035264
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","rf",0.856,0.69625,1.48903564830423,0.22804090009703,0.182,1.56896551724138,182,116,1000,"raw_mean",0.610738255033557
"Hatiora_salicornioides_N_020","Hatiora","salicornioides","N","020","Hatiora_salicornioides_N_020","svmk",0.7835,0.61625,1.39349358428096,0.179646137313897,0.135,0.849056603773585,135,159,1000,"raw_mean",0.459183673469388
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","bioclim",0.77390625,0.515416666666667,1.88581699661391,0.280516168127599,0.109,0.493212669683258,109,221,1000,"raw_mean",0.33030303030303
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","glm",0.845833333333333,0.628333333333334,1.48671965657107,0.369047619047619,0.173,0.887179487179487,173,195,1000,"raw_mean",0.470108695652174
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","maxent",0.913229166666667,0.760833333333333,1.46230167797261,0.128701432172654,0.215,1.38709677419355,215,155,1000,"raw_mean",0.581081081081081
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","rf",0.872916666666667,0.68125,1.37596806820851,0.178024712906403,0.21,3,210,70,1000,"raw_mean",0.75
"Hatiora_salicornioides_N_050","Hatiora","salicornioides","N","050","Hatiora_salicornioides_N_050","svmk",0.7984375,0.555416666666667,1.06051638764995,0.137469957918964,0.1,0.617283950617284,100,162,1000,"raw_mean",0.381679389312977
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","bioclim",0.827786458333333,0.560416666666667,1.85667270841026,0.278526016346254,0.22,1.41935483870968,220,155,1000,"raw_mean",0.586666666666667
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","glm",0.859947916666667,0.6325,1.41980551002468,0.0957078591131254,0.187,1,187,187,1000,"raw_mean",0.5
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","maxent",0.92265625,0.736666666666666,1.43161246664482,0.143297884260595,0.218,1.80165289256198,218,121,1000,"raw_mean",0.64306784660767
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","rf",0.90546875,0.695,1.28060828347619,0.149637383581313,0.182,1.73333333333333,182,105,1000,"raw_mean",0.634146341463415
"Hatiora_salicornioides_N_100","Hatiora","salicornioides","N","100","Hatiora_salicornioides_N_100","svmk",0.858125,0.67875,1.04864826475803,0.0861626541074748,0.096,0.48,96,200,1000,"raw_mean",0.324324324324324
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","bioclim",0.4425,0,NA,0.5,0.185,0.226993865030675,185,815,1000,"raw_mean",0.185
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","glm",0.613125,0.415,1.40783617748227,NA,0.054,0.225941422594142,54,239,1000,"raw_mean",0.184300341296928
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","maxent",0.66625,0.45875,1.4992393664036,0.349937167020649,0.132,0.721311475409836,132,183,1000,"raw_mean",0.419047619047619
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","rf",0.6571875,0.5075,1.68875588369014,0.188849178996045,0.168,1.64705882352941,168,102,1000,"raw_mean",0.622222222222222
"Nematanthus_crassifolius_C_010","Nematanthus","crassifolius","C","010","Nematanthus_crassifolius_C_010","svmk",0.608125,0.47875,1.71735018958179,0.128186628186628,0.23,1.07981220657277,230,213,1000,"raw_mean",0.519187358916479
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","bioclim",0.750625,0.5375,1.96931854280757,0.201953940109055,0.683,2.16139240506329,683,316,1000,"raw_mean",0.683683683683684
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","glm",0.642916666666667,0.3975,1.35871160764144,NA,0,0,0,250,1000,"raw_mean",0
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","maxent",0.689583333333333,0.525,1.3404296953951,0.320924913355182,0.034,0.161137440758294,34,211,1000,"raw_mean",0.138775510204082
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","rf",0.69875,0.54,1.4322296343517,0.159092355761686,0.1,0.8,100,125,1000,"raw_mean",0.444444444444444
"Nematanthus_crassifolius_C_020","Nematanthus","crassifolius","C","020","Nematanthus_crassifolius_C_020","svmk",0.595,0.389583333333333,1.34070027274318,0.138499896964122,0.154,0.83695652173913,154,184,1000,"raw_mean",0.455621301775148
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","bioclim",0.738020833333333,0.525,1.96418877103098,0.227327288098163,0.089,0.206496519721578,89,431,1000,"raw_mean",0.171153846153846
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","glm",0.745,0.519583333333333,1.40278762827926,NA,0.218,1.2247191011236,218,178,1000,"raw_mean",0.55050505050505
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","maxent",0.766666666666667,0.556666666666667,1.41295806640693,0.216675197541339,0.243,22.0909090909091,243,11,1000,"raw_mean",0.956692913385827
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","rf",0.738333333333333,0.588333333333333,1.33940647723722,0.21967184911854,0.187,2.46052631578947,187,76,1000,"raw_mean",0.711026615969582
"Nematanthus_crassifolius_C_050","Nematanthus","crassifolius","C","050","Nematanthus_crassifolius_C_050","svmk",0.521458333333333,0.386666666666667,1.08022635080025,0.0503272021136143,0.125,0.568181818181818,125,220,1000,"raw_mean",0.36231884057971
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","bioclim",0.750480769230769,0.415576923076923,1.8815711437401,0.27396966503216,0.317,2.05844155844156,317,154,1000,"raw_mean",0.673036093418259
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","glm",0.714134615384615,0.431730769230769,1.4170458933548,NA,0.219,3.71186440677966,219,59,1000,"raw_mean",0.787769784172662
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","maxent",0.812115384615385,0.533942307692308,1.52463936916593,0.248798197509786,0.248,7.51515151515152,248,33,1000,"raw_mean",0.882562277580071
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","rf",0.778269230769231,0.481826923076923,1.29239379097817,0.319671305653126,0.169,2.38028169014085,169,71,1000,"raw_mean",0.704166666666667
"Nematanthus_crassifolius_C_100","Nematanthus","crassifolius","C","100","Nematanthus_crassifolius_C_100","svmk",0.663173076923077,0.375096153846154,1.01375104367061,0.291844711931744,0.067,0.310185185185185,67,216,1000,"raw_mean",0.236749116607774
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","bioclim",0.526875,0.07125,NA,0.450174825174825,0.003,0.00300902708124373,3,997,1000,"raw_mean",0.003
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","glm",0.50375,0.1075,1.27682022320619,NA,0.009,0.036,9,250,1000,"raw_mean",0.0347490347490347
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","maxent",0.550625,0.40125,1.31250257895106,0.332743574845064,0.124,1.10714285714286,124,112,1000,"raw_mean",0.525423728813559
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","rf",0.5659375,0.34375,1.39584683062366,0.367040341546427,0.109,1.75806451612903,109,62,1000,"raw_mean",0.637426900584795
"Nematanthus_crassifolius_N_010","Nematanthus","crassifolius","N","010","Nematanthus_crassifolius_N_010","svmk",0.5375,0.34875,1.48134453965948,0.283390587206011,0.041,0.182222222222222,41,225,1000,"raw_mean",0.154135338345865
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","bioclim",0.500416666666667,0.156666666666666,1.95959623235877,0.298110216362294,0.195,0.278174037089872,195,701,1000,"raw_mean",0.217633928571429
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","glm",0.454166666666667,0.0545833333333332,1.10423162308309,NA,0.062,0.248,62,250,1000,"raw_mean",0.198717948717949
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","maxent",0.557083333333333,0.444166666666667,1.27671119815139,0.237864619867112,0.055,0.34375,55,160,1000,"raw_mean",0.255813953488372
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","rf",0.597708333333333,0.455416666666667,1.26450147532088,0.217229657296976,0.13,0.783132530120482,130,166,1000,"raw_mean",0.439189189189189
"Nematanthus_crassifolius_N_020","Nematanthus","crassifolius","N","020","Nematanthus_crassifolius_N_020","svmk",0.345416666666667,0.20375,1.23881473275308,0.334686138016579,0.209,1.08290155440415,209,193,1000,"raw_mean",0.519900497512438
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","bioclim",0.594895833333334,0.3125,1.96270413831595,0.348945170792144,0.148,0.273062730627306,148,542,1000,"raw_mean",0.214492753623188
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","glm",0.685833333333334,0.455,1.33956509562075,NA,0.057,0.314917127071823,57,181,1000,"raw_mean",0.239495798319328
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","maxent",0.683125,0.45125,1.53322882289309,0.286707434464704,0.21,2.07920792079208,210,101,1000,"raw_mean",0.67524115755627
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","rf",0.6125,0.384166666666666,1.34248110200242,0.353946897272697,0.128,1.16363636363636,128,110,1000,"raw_mean",0.53781512605042
"Nematanthus_crassifolius_N_050","Nematanthus","crassifolius","N","050","Nematanthus_crassifolius_N_050","svmk",0.567291666666667,0.3025,1.45095662078088,0.272917387719326,0.163,0.910614525139665,163,179,1000,"raw_mean",0.476608187134503
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","bioclim",0.627307692307692,0.322403846153846,1.89752054338003,0.277986064700855,0.389,2.30177514792899,389,169,1000,"raw_mean",0.697132616487455
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","glm",0.629134615384615,0.338942307692308,1.23307646254518,NA,0.012,0.0714285714285714,12,168,1000,"raw_mean",0.0666666666666667
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","maxent",0.751346153846154,0.437884615384615,1.6686489094987,0.217735220591204,0.238,2.01694915254237,238,118,1000,"raw_mean",0.668539325842697
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","rf",0.748846153846154,0.44076923076923,1.23016811138682,0.272709130043094,0.124,1.09734513274336,124,113,1000,"raw_mean",0.523206751054852
"Nematanthus_crassifolius_N_100","Nematanthus","crassifolius","N","100","Nematanthus_crassifolius_N_100","svmk",0.689903846153846,0.404230769230769,1.05289213478342,0.153487196584711,0.019,0.085972850678733,19,221,1000,"raw_mean",0.0791666666666667
"Nidularium_innocentii_C_010","Nidularium","innocentii","C","010","Nidularium_innocentii_C_010","bioclim",0.708333333333333,0.41875,1.99341059256695,0.137555885690477,0.028,0.0463576158940397,28,604,1000,"raw_mean",0.0443037974683544
